NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads,SL_cycle,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
2,Small,18,8,4.0,3,5.927,4.0,15.2,12.0,5.4774,2,3,7,38.22,2.63,4.62,1.01,0.99,21,25
4,Truck,17,10,17.5,7,12.582,17.5,66.5,52.5,3.42945,2,9,16,47.62,0.88,4.61,1.23,0.976,22,25
5,Sedan,19,9,6.0,3,9.778,6.0,22.8,18.0,1.33605,3,8,18,31.32,1.4,4.61,1.06,0.977,21,24
2,Small,20,8,4.0,11,9.827,4.0,15.2,12.0,0.685125,1,20,23,39.13,3.41,4.71,1.2,0.993,20,25
1,Small,18,6,7.0,3,17.279,4.0,15.2,9.0,18.696825,3,5,17,7.09,3.15,4.67,1.2,0.956,21,25
4,Truck,19,8,17.5,11,3.46,17.5,66.5,52.5,1.33605,1,5,7,14.46,3.35,4.7,1.09,0.98,20,22
1,Sedan,20,9,6.0,3,15.006,6.0,22.8,18.0,3.42945,2,20,23,13.49,1.27,4.75,1.16,0.943,21,25
5,Sedan,16,7,6.0,11,14.815,6.0,22.8,18.0,3.42945,3,1,6,13.26,3.5,4.62,1.2,0.979,23,27
5,Sedan,17,8,6.0,3,7.726,6.0,22.8,18.0,3.42945,2,5,7,27.19,2.36,4.77,0.94,0.985,23,26
3,Small,20,9,4.0,3,8.745,4.0,15.2,12.0,2.426175,3,20,23,16.16,2.02,4.68,1.08,0.97,23,27
2,Small,19,8,4.0,11,10.386,4.0,15.2,12.0,18.696825,2,7,18,42.85,1.78,4.62,1.2,0.987,21,25
5,Small,18,9,4.0,7,8.615,4.0,15.2,12.0,2.426175,3,8,17,10.14,2.37,4.78,1.22,0.959,19,21
3,Small,18,8,4.0,11,11.78,4.0,15.2,12.0,5.4774,1,18,23,40.38,3.5,4.66,1.07,0.993,19,21
5,Truck,17,7,17.5,7,5.458,17.5,66.5,52.5,5.4774,2,1,6,15.03,0.78,4.77,0.99,0.918,19,23
4,SUV,20,8,13.5,7,18.503,13.5,51.3,40.5,18.696825,2,20,23,47.79,1.73,4.79,1.16,0.988,19,21
4,Small,16,10,5.0,3,12.958,4.0,15.2,11.0,2.426175,2,9,15,38.8,1.08,4.63,1.06,0.976,23,27
5,Truck,16,10,17.5,7,9.414,17.5,66.5,52.5,1.33605,1,16,23,36.06,2.43,4.63,1.05,0.989,23,25
4,Small,17,9,6.0,3,15.016,4.0,15.2,10.0,18.696825,3,17,23,39.48,1.96,4.61,1.16,0.987,19,22
4,Sedan,20,9,7.0,3,15.435,6.0,22.8,17.0,0.685125,2,20,23,22.97,1.74,4.7,0.92,0.975,19,21
1,Sedan,19,7,6.0,3,7.751,6.0,22.8,18.0,13.009950000000002,3,4,7,7.28,2.39,4.73,0.94,0.944,21,24
1,Small,18,11,5.0,7,12.116,4.0,15.2,11.0,1.33605,3,5,10,22.56,1.09,4.68,0.96,0.96,21,24
4,SUV,17,7,13.5,7,9.078,13.5,51.3,40.5,5.4774,3,17,23,45.56,3.1,4.71,1.2,0.993,20,22
2,Sedan,21,10,6.0,11,6.574,6.0,22.8,18.0,13.009950000000002,1,21,23,49.62,2.97,4.64,1.14,0.993,19,23
4,Sedan,20,10,6.0,7,10.324,6.0,22.8,18.0,5.4774,1,20,23,28.17,1.69,4.7,1.08,0.979,22,26
4,Small,18,9,4.0,11,6.438,4.0,15.2,12.0,19.434825,1,2,8,37.64,2.31,4.73,1.24,0.989,22,24
1,Small,18,8,4.0,7,5.347,4.0,15.2,12.0,13.009950000000002,1,18,23,33.35,2.71,4.66,1.01,0.989,23,25
1,SUV,18,10,13.5,11,7.171,13.5,51.3,40.5,0.685125,1,9,17,14.88,0.82,4.72,1.14,0.921,21,23
4,Sedan,17,10,6.0,3,12.829,6.0,22.8,18.0,13.009950000000002,1,17,23,32.88,3.09,4.77,1.12,0.99,22,27
2,Small,18,7,4.0,11,1.846,4.0,15.2,12.0,19.434825,3,2,6,46.89,2.54,4.78,1.18,0.992,22,27
5,Sedan,18,9,6.0,7,7.11,6.0,22.8,18.0,13.009950000000002,1,6,8,25.66,0.89,4.79,1.01,0.957,21,25
2,SUV,19,7,13.5,11,12.027,13.5,51.3,40.5,13.009950000000002,2,19,23,14.2,0.65,4.7,1.16,0.897,21,24
3,SUV,17,8,13.5,7,7.516,13.5,51.3,40.5,3.42945,3,17,23,33.94,3.03,4.66,1.11,0.99,20,23
4,Truck,19,8,17.5,7,11.495,17.5,66.5,52.5,0.685125,3,7,18,38.01,2.36,4.65,1.11,0.989,20,25
2,Sedan,19,8,6.0,11,9.69,6.0,22.8,18.0,18.696825,2,7,9,41.05,0.78,4.78,0.99,0.969,20,23
3,SUV,18,9,13.5,3,9.369,13.5,51.3,40.5,5.4774,2,7,9,45.68,2.17,4.69,1.15,0.99,20,23
1,Sedan,19,9,6.0,7,14.644,6.0,22.8,18.0,5.4774,1,8,18,49.58,1.19,4.66,1.11,0.983,22,25
3,Sedan,18,9,6.0,3,12.17,6.0,22.8,18.0,19.434825,1,18,23,22.19,1.1,4.69,1.21,0.96,21,24
3,Small,18,10,4.0,11,11.846,4.0,15.2,12.0,19.434825,3,4,9,15.39,3.05,4.69,1.08,0.979,21,23
4,Sedan,19,9,6.0,11,11.613,6.0,22.8,18.0,13.009950000000002,2,8,18,37.87,0.8,4.73,1.02,0.968,21,23
5,Small,19,11,4.0,11,6.338,4.0,15.2,12.0,13.009950000000002,2,19,23,33.66,2.2,4.7,1.01,0.987,23,25
3,SUV,19,10,13.5,11,8.539,13.5,51.3,40.5,18.696825,2,19,23,17.29,1.97,4.79,1.15,0.971,22,26
3,Truck,16,8,17.5,11,11.802,17.5,66.5,52.5,19.434825,3,7,15,40.31,2.3,4.63,1.17,0.989,19,24
3,SUV,17,11,13.5,7,8.777,13.5,51.3,40.5,13.009950000000002,1,5,10,40.47,2.25,4.68,1.23,0.989,20,23
1,Small,17,9,5.0,3,13.819,4.0,15.2,11.0,3.42945,2,17,23,39.36,3.3,4.73,1.03,0.992,23,25
1,Sedan,18,11,6.0,11,12.898,6.0,22.8,18.0,19.434825,2,18,23,23.15,1.24,4.76,1.02,0.966,19,22
2,Sedan,16,9,7.0,3,15.45,6.0,22.8,17.0,13.009950000000002,1,8,15,9.79,1.18,4.66,1.19,0.917,23,28
1,Small,18,6,4.0,3,10.292,4.0,15.2,12.0,19.434825,2,2,5,15.5,2.26,4.7,1.23,0.972,21,25
4,Small,18,7,4.0,11,5.727,4.0,15.2,12.0,0.685125,2,18,23,36.99,1.02,4.66,1.23,0.974,22,24
5,Small,18,7,4.0,11,11.47,4.0,15.2,12.0,0.685125,1,6,17,8.44,3.13,4.64,1.09,0.963,20,24
1,SUV,16,10,13.5,7,13.813,13.5,51.3,40.5,2.426175,3,8,11,43.44,2.46,4.77,1.12,0.991,19,23
5,Small,19,6,4.0,11,5.606,4.0,15.2,12.0,18.696825,1,19,23,23.41,2.01,4.67,1.2,0.979,19,24
2,Small,17,7,4.0,11,11.636,4.0,15.2,12.0,3.42945,2,6,16,15.47,2.97,4.62,1.14,0.978,21,24
1,Small,21,6,4.0,11,6.681,4.0,15.2,12.0,0.685125,2,21,23,40.97,2.49,4.76,1.25,0.99,22,24
3,Truck,20,9,17.5,3,9.329,17.5,66.5,52.5,0.685125,2,5,8,33.53,1.44,4.68,1.2,0.98,23,27
2,Sedan,20,6,6.0,3,7.263,6.0,22.8,18.0,5.4774,1,2,5,42.72,2.3,4.64,1.21,0.99,21,26
3,Sedan,19,8,8.0,3,17.666,6.0,22.8,16.0,18.696825,3,7,10,45.52,2.05,4.7,1.21,0.989,20,22
5,Sedan,18,6,6.0,7,9.898,6.0,22.8,18.0,3.42945,2,5,17,11.26,1.76,4.74,0.95,0.951,19,24
4,Small,21,7,4.0,7,10.587,4.0,15.2,12.0,2.426175,2,21,23,41.11,1.49,4.6,0.91,0.984,22,24
4,Sedan,20,9,6.0,7,12.429,6.0,22.8,18.0,1.33605,1,8,19,27.28,3.01,4.67,1.05,0.988,19,21
3,Sedan,18,11,6.0,7,6.685,6.0,22.8,18.0,18.696825,1,10,17,9.79,1.29,4.69,1.08,0.924,22,25
1,Sedan,17,8,6.0,7,8.407,6.0,22.8,18.0,19.434825,3,1,7,13.15,2.32,4.79,1.11,0.968,21,24
1,SUV,17,8,13.5,11,9.579,13.5,51.3,40.5,18.696825,3,2,7,47.54,3.47,4.67,1.0,0.994,19,24
2,Small,18,9,4.0,11,3.815,4.0,15.2,12.0,2.426175,2,8,17,21.25,1.65,4.79,1.01,0.972,19,24
5,Small,17,9,4.0,11,8.259,4.0,15.2,12.0,0.685125,3,5,8,31.1,0.78,4.73,1.21,0.96,23,26
5,Sedan,19,10,6.0,3,6.925,6.0,22.8,18.0,5.4774,2,9,18,39.18,1.34,4.6,1.0,0.981,20,23
4,SUV,20,11,13.5,3,4.732,13.5,51.3,40.5,19.434825,1,10,19,12.28,3.16,4.76,0.9,0.975,19,24
2,Sedan,20,8,6.0,7,7.098,6.0,22.8,18.0,5.4774,2,6,8,43.73,1.44,4.74,1.18,0.984,21,26
4,Sedan,22,11,6.0,11,12.262,6.0,22.8,18.0,1.33605,3,10,21,19.68,1.63,4.71,1.06,0.969,19,23
3,Small,21,8,4.0,7,10.471,4.0,15.2,12.0,18.696825,3,7,20,26.44,0.66,4.64,1.2,0.944,22,26
1,Small,17,8,5.0,11,12.852,4.0,15.2,11.0,3.42945,3,17,23,35.85,1.23,4.72,0.92,0.978,20,25
2,Sedan,20,7,6.0,11,10.757,6.0,22.8,18.0,3.42945,1,6,19,12.33,3.51,4.77,0.91,0.977,20,24
5,Sedan,18,8,6.0,11,9.194,6.0,22.8,18.0,19.434825,3,18,23,38.71,0.65,4.63,0.93,0.961,23,28
1,SUV,19,7,13.5,7,13.219,13.5,51.3,40.5,0.685125,2,6,18,10.65,0.56,4.69,1.16,0.846,19,22
4,Small,18,8,5.0,11,13.706,4.0,15.2,11.0,3.42945,2,7,17,49.59,1.04,4.79,0.96,0.981,20,22
3,Sedan,19,7,6.0,3,11.192,6.0,22.8,18.0,13.009950000000002,2,19,23,49.14,2.56,4.65,1.02,0.992,20,25
4,Small,19,8,5.0,7,12.773,4.0,15.2,11.0,3.42945,2,19,23,43.82,2.0,4.69,1.12,0.989,23,27
1,Sedan,20,9,6.0,3,9.98,6.0,22.8,18.0,19.434825,1,8,9,38.86,2.58,4.63,1.24,0.99,19,22
4,Truck,16,6,17.5,3,17.808,17.5,66.5,52.5,19.434825,1,16,23,6.74,3.07,4.78,1.08,0.953,21,24
2,Small,19,7,5.0,3,13.053,4.0,15.2,11.0,5.4774,3,6,9,24.08,3.44,4.61,1.07,0.988,23,28
4,Small,19,7,5.0,7,12.759,4.0,15.2,11.0,2.426175,3,4,7,49.24,3.22,4.61,1.21,0.994,20,23
1,Sedan,22,10,6.0,3,11.356,6.0,22.8,18.0,5.4774,2,9,21,23.87,0.76,4.66,0.91,0.946,23,25
2,Small,17,9,4.0,7,9.781,4.0,15.2,12.0,13.009950000000002,3,8,16,13.69,3.33,4.65,1.17,0.978,23,26
1,Small,18,9,4.0,3,10.024,4.0,15.2,12.0,3.42945,2,18,23,31.94,2.67,4.66,1.13,0.988,19,23
1,Small,21,11,4.0,11,6.918,4.0,15.2,12.0,3.42945,2,21,23,27.14,0.51,4.72,0.97,0.93,20,22
2,Truck,17,8,17.5,3,9.748,17.5,66.5,52.5,2.426175,1,17,23,33.69,2.67,4.62,0.96,0.989,23,27
2,Sedan,21,6,6.0,11,11.962,6.0,22.8,18.0,19.434825,2,5,20,35.76,2.98,4.6,0.99,0.991,19,24
5,Small,19,10,4.0,3,11.517,4.0,15.2,12.0,18.696825,3,9,18,37.89,1.14,4.68,0.99,0.977,21,26
1,Sedan,18,9,6.0,7,8.797,6.0,22.8,18.0,13.009950000000002,3,3,8,44.08,1.42,4.72,0.93,0.984,21,25
5,Sedan,19,9,6.0,11,12.611,6.0,22.8,18.0,13.009950000000002,3,2,8,30.67,1.76,4.66,1.18,0.982,23,27
5,Small,16,7,5.0,3,12.138,4.0,15.2,11.0,19.434825,1,4,6,19.7,2.96,4.71,1.09,0.983,19,23
2,Small,18,7,4.0,7,7.318,4.0,15.2,12.0,0.685125,3,6,17,41.54,1.58,4.74,1.09,0.985,23,27
5,SUV,17,8,13.5,11,18.294,13.5,51.3,40.5,0.685125,2,5,7,28.39,3.07,4.6,1.11,0.989,21,23
3,SUV,20,11,13.5,11,8.681,13.5,51.3,40.5,1.33605,2,20,23,14.79,1.46,4.65,1.19,0.955,19,21
3,Small,20,7,4.0,3,10.564,4.0,15.2,12.0,19.434825,3,20,23,33.56,3.51,4.65,0.91,0.992,22,26
1,Truck,22,9,17.5,3,17.597,17.5,66.5,52.5,0.685125,2,6,8,39.93,1.36,4.78,1.19,0.982,23,26
2,Small,20,9,4.0,7,10.692,4.0,15.2,12.0,13.009950000000002,2,20,23,47.05,1.52,4.76,1.08,0.986,19,22
3,Truck,18,8,17.5,7,8.893,17.5,66.5,52.5,1.33605,2,5,7,43.21,1.86,4.7,0.91,0.988,23,28
3,Truck,19,8,17.5,3,10.862,17.5,66.5,52.5,18.696825,1,19,23,21.83,1.4,4.64,1.24,0.968,22,25
1,Small,21,6,4.0,7,9.157,4.0,15.2,12.0,18.696825,3,2,5,17.95,1.55,4.76,1.06,0.965,22,26
1,Sedan,22,8,6.0,11,9.345,6.0,22.8,18.0,18.696825,2,4,7,40.24,2.91,4.62,1.03,0.991,21,25
1,Small,17,9,5.0,3,12.375,4.0,15.2,11.0,0.685125,2,4,8,44.86,1.71,4.77,1.11,0.987,23,27
3,Sedan,18,9,6.0,3,6.061,6.0,22.8,18.0,1.33605,3,8,17,23.34,2.23,4.73,1.14,0.981,23,27
1,Sedan,17,10,6.0,7,2.444,6.0,22.8,18.0,2.426175,1,9,16,10.95,0.88,4.63,1.2,0.901,23,27
5,Small,17,9,4.0,3,11.189,4.0,15.2,12.0,18.696825,2,2,8,45.54,3.05,4.69,1.09,0.993,22,24
5,Sedan,17,10,6.0,7,11.307,6.0,22.8,18.0,5.4774,3,9,16,47.71,3.39,4.68,1.21,0.994,23,26
4,SUV,21,11,13.5,11,14.96,13.5,51.3,40.5,0.685125,1,4,10,10.41,3.27,4.79,0.92,0.971,23,25
3,Sedan,19,9,6.0,11,4.551,6.0,22.8,18.0,2.426175,3,19,23,49.75,0.81,4.68,1.12,0.975,23,27
5,Truck,16,9,17.5,11,8.838,17.5,66.5,52.5,2.426175,3,8,15,43.72,1.58,4.63,1.14,0.986,21,23
5,SUV,20,10,13.5,11,7.968,13.5,51.3,40.5,1.33605,3,20,23,32.83,2.85,4.63,0.93,0.989,23,25
1,Truck,17,8,17.5,11,10.611,17.5,66.5,52.5,13.009950000000002,2,7,16,45.78,1.97,4.74,0.99,0.989,22,27
3,Small,19,8,4.0,7,10.021,4.0,15.2,12.0,19.434825,1,1,7,16.59,1.09,4.74,1.06,0.946,20,24
4,Small,17,7,4.0,3,11.461,4.0,15.2,12.0,19.434825,3,6,16,39.13,3.11,4.8,1.23,0.992,22,26
1,Sedan,18,10,6.0,7,12.13,6.0,22.8,18.0,1.33605,2,7,9,31.27,1.17,4.63,0.95,0.973,20,22
5,Small,20,7,5.0,3,12.562,4.0,15.2,11.0,1.33605,1,1,6,30.12,2.37,4.78,1.16,0.986,20,25
3,Small,16,9,4.0,11,3.613,4.0,15.2,12.0,2.426175,2,16,23,45.17,2.83,4.79,1.0,0.992,21,24
2,Sedan,19,8,7.0,7,15.662,6.0,22.8,17.0,2.426175,1,7,8,32.0,0.98,4.65,1.06,0.969,19,24
3,Small,20,6,4.0,3,8.619,4.0,15.2,12.0,18.696825,2,5,19,14.04,0.6,4.64,1.16,0.888,23,25
4,Sedan,17,7,6.0,7,8.48,6.0,22.8,18.0,1.33605,2,6,16,9.57,1.73,4.6,1.18,0.941,19,21
1,Sedan,19,8,7.0,11,17.462,6.0,22.8,17.0,18.696825,3,7,18,11.7,1.35,4.75,1.08,0.939,20,24
2,Truck,19,7,17.5,7,8.648,17.5,66.5,52.5,1.33605,2,19,23,43.17,3.09,4.8,1.16,0.993,23,26
1,Small,18,9,4.0,7,6.592,4.0,15.2,12.0,18.696825,3,7,10,19.22,0.51,4.73,1.17,0.903,22,26
3,Sedan,20,7,6.0,11,7.498,6.0,22.8,18.0,19.434825,3,6,19,8.98,3.45,4.75,0.96,0.968,19,22
5,Sedan,19,8,6.0,11,8.674,6.0,22.8,18.0,1.33605,3,19,23,35.58,0.6,4.73,0.91,0.954,22,24
1,Small,20,8,4.0,3,10.449,4.0,15.2,12.0,19.434825,1,20,23,41.21,1.44,4.61,0.91,0.983,20,25
5,Sedan,17,8,6.0,11,9.484,6.0,22.8,18.0,3.42945,3,17,23,45.36,2.68,4.62,0.91,0.992,21,26
5,Small,19,10,4.0,11,11.102,4.0,15.2,12.0,1.33605,1,9,18,19.88,1.28,4.6,1.0,0.961,19,23
3,Small,17,8,4.0,7,4.407,4.0,15.2,12.0,1.33605,1,4,7,36.83,2.89,4.76,0.97,0.991,19,23
2,Sedan,19,7,6.0,7,12.252,6.0,22.8,18.0,3.42945,2,4,6,43.28,0.64,4.61,1.14,0.965,20,23
3,SUV,21,10,13.5,3,8.38,13.5,51.3,40.5,3.42945,1,21,23,49.79,1.16,4.71,0.96,0.983,21,25
5,Sedan,21,8,6.0,3,14.702,6.0,22.8,18.0,0.685125,1,3,7,47.25,2.64,4.63,1.23,0.992,19,24
1,Sedan,18,7,6.0,11,9.322,6.0,22.8,18.0,19.434825,3,6,17,19.2,2.54,4.76,1.12,0.98,22,26
3,SUV,19,9,13.5,11,10.658,13.5,51.3,40.5,18.696825,2,3,8,28.39,1.43,4.79,1.18,0.976,19,22
4,Sedan,19,10,6.0,7,6.758,6.0,22.8,18.0,18.696825,1,9,18,25.87,3.38,4.76,1.23,0.989,21,24
1,SUV,20,8,13.5,7,15.971,13.5,51.3,40.5,0.685125,2,6,8,21.41,3.59,4.66,0.95,0.987,20,25
1,Sedan,19,8,6.0,3,10.261,6.0,22.8,18.0,19.434825,2,19,23,38.79,3.23,4.65,1.05,0.992,21,26
5,Small,16,7,4.0,11,8.742,4.0,15.2,12.0,19.434825,3,6,15,37.02,1.28,4.6,1.0,0.979,21,25
4,Small,19,7,5.0,3,12.762,4.0,15.2,11.0,2.426175,1,6,18,47.61,3.3,4.65,1.03,0.994,22,27
3,Small,18,10,4.0,7,10.243,4.0,15.2,12.0,18.696825,3,9,17,31.1,1.15,4.71,0.97,0.972,21,23
2,Sedan,17,8,6.0,7,5.191,6.0,22.8,18.0,18.696825,2,7,16,17.79,1.24,4.76,1.05,0.956,21,23
5,SUV,17,9,13.5,7,8.818,13.5,51.3,40.5,1.33605,2,17,23,13.91,0.72,4.71,1.07,0.905,20,24
5,SUV,17,7,13.5,11,6.043,13.5,51.3,40.5,0.685125,1,5,6,14.86,2.77,4.61,1.12,0.976,22,24
4,Small,20,9,6.0,11,14.776,4.0,15.2,10.0,13.009950000000002,1,20,23,18.76,3.32,4.65,0.96,0.984,20,23
1,Sedan,20,7,6.0,7,7.255,6.0,22.8,18.0,2.426175,1,6,19,27.06,1.66,4.61,1.25,0.978,21,26
2,Sedan,19,7,6.0,3,11.036,6.0,22.8,18.0,1.33605,2,4,6,22.85,1.56,4.66,1.12,0.972,19,22
4,Small,18,7,4.0,3,9.89,4.0,15.2,12.0,2.426175,2,6,17,30.26,1.21,4.67,1.03,0.973,19,22
4,Sedan,18,6,6.0,7,9.671,6.0,22.8,18.0,19.434825,2,18,23,14.02,2.85,4.69,0.91,0.975,21,26
2,Small,16,7,4.0,3,10.723,4.0,15.2,12.0,5.4774,1,6,15,7.14,1.72,4.61,1.06,0.922,22,26
1,Sedan,20,7,6.0,3,9.799,6.0,22.8,18.0,3.42945,3,3,6,27.48,3.33,4.67,1.1,0.989,23,26
4,Small,19,9,4.0,3,10.645,4.0,15.2,12.0,0.685125,3,19,23,46.68,1.99,4.75,1.24,0.989,21,24
1,Sedan,20,7,6.0,3,9.426,6.0,22.8,18.0,0.685125,2,6,8,7.18,0.98,4.72,1.23,0.868,20,24
1,SUV,17,7,13.5,3,10.834,13.5,51.3,40.5,18.696825,1,17,23,46.25,1.77,4.63,0.91,0.988,21,24
3,Sedan,17,9,6.0,3,6.483,6.0,22.8,18.0,13.009950000000002,1,17,23,16.44,2.27,4.76,1.04,0.974,22,24
4,Small,18,10,5.0,7,13.657,4.0,15.2,11.0,0.685125,3,4,9,13.92,1.36,4.74,0.94,0.949,19,21
5,Small,18,7,4.0,11,5.119,4.0,15.2,12.0,3.42945,3,6,17,37.72,1.91,4.67,1.06,0.986,19,21
2,Small,18,10,4.0,3,10.872,4.0,15.2,12.0,18.696825,3,9,17,19.52,0.98,4.76,1.09,0.949,19,23
1,Small,19,10,5.0,3,13.882,4.0,15.2,11.0,18.696825,1,7,9,25.47,2.14,4.71,1.0,0.982,21,25
1,Sedan,16,9,6.0,7,4.774,6.0,22.8,18.0,2.426175,2,8,15,20.68,2.8,4.77,1.14,0.983,21,24
4,Sedan,18,8,6.0,3,12.031,6.0,22.8,18.0,1.33605,3,1,7,26.03,1.24,4.68,1.04,0.969,20,24
4,Small,20,9,4.0,7,9.212,4.0,15.2,12.0,1.33605,1,20,23,14.24,0.93,4.68,1.06,0.927,19,23
3,Truck,16,11,17.5,7,11.856,17.5,66.5,52.5,5.4774,1,16,23,40.97,2.36,4.7,0.98,0.99,22,27
2,Sedan,18,7,6.0,3,8.262,6.0,22.8,18.0,3.42945,2,18,23,45.11,0.69,4.72,0.99,0.968,21,25
3,Small,16,7,5.0,3,12.944,4.0,15.2,11.0,1.33605,2,5,7,10.19,2.77,4.68,1.16,0.965,20,25
4,SUV,17,6,13.5,3,8.332,13.5,51.3,40.5,3.42945,2,17,23,7.9,3.38,4.76,1.01,0.963,23,28
5,SUV,18,9,13.5,7,11.497,13.5,51.3,40.5,0.685125,2,2,8,20.49,0.93,4.6,0.97,0.949,19,23
4,Small,18,7,4.0,7,10.505,4.0,15.2,12.0,13.009950000000002,2,18,23,17.69,1.97,4.69,0.93,0.972,21,25
5,SUV,21,9,13.5,7,8.305,13.5,51.3,40.5,19.434825,3,4,8,13.55,2.22,4.76,1.07,0.967,21,23
4,Sedan,20,6,6.0,3,9.867,6.0,22.8,18.0,5.4774,1,20,23,41.33,0.71,4.76,1.03,0.966,21,23
4,SUV,19,11,13.5,11,15.861,13.5,51.3,40.5,1.33605,2,19,23,45.4,1.31,4.78,1.1,0.983,21,26
3,Small,20,10,5.0,7,12.751,4.0,15.2,11.0,13.009950000000002,3,9,19,34.86,1.71,4.78,0.91,0.983,22,26
1,Small,19,8,5.0,11,14.385,4.0,15.2,11.0,19.434825,1,19,23,43.19,3.08,4.63,1.24,0.993,23,28
2,Sedan,18,10,6.0,7,14.767,6.0,22.8,18.0,2.426175,3,9,17,8.0,3.1,4.67,1.1,0.96,19,22
2,Sedan,18,9,8.0,7,17.534,6.0,22.8,16.0,2.426175,3,18,23,26.45,2.23,4.75,1.19,0.983,22,25
2,Small,16,9,4.0,7,6.267,4.0,15.2,12.0,13.009950000000002,2,16,23,42.59,1.66,4.63,1.25,0.986,19,22
2,Sedan,21,7,6.0,7,12.477,6.0,22.8,18.0,1.33605,3,2,6,34.91,2.31,4.78,1.1,0.988,19,24
2,SUV,19,9,13.5,11,11.796,13.5,51.3,40.5,1.33605,3,8,18,39.33,1.25,4.78,1.0,0.98,19,21
3,Sedan,18,6,6.0,3,12.339,6.0,22.8,18.0,2.426175,2,5,17,34.39,2.6,4.69,0.92,0.989,22,24
4,SUV,21,9,13.5,7,14.025,13.5,51.3,40.5,2.426175,3,2,8,27.88,3.46,4.71,1.14,0.99,21,24
3,Sedan,16,6,6.0,3,5.895,6.0,22.8,18.0,19.434825,1,16,23,17.62,2.73,4.71,1.15,0.979,21,23
3,Sedan,17,9,6.0,7,8.817,6.0,22.8,18.0,2.426175,2,17,23,26.79,1.2,4.63,0.96,0.969,20,22
5,Small,19,9,4.0,7,10.687,4.0,15.2,12.0,2.426175,3,4,8,15.55,1.1,4.61,1.12,0.943,22,26
3,SUV,18,10,13.5,3,13.243,13.5,51.3,40.5,18.696825,3,9,17,21.13,2.48,4.64,1.01,0.981,20,22
4,SUV,21,10,13.5,11,12.245,13.5,51.3,40.5,1.33605,3,9,12,34.07,0.87,4.71,1.03,0.967,23,25
5,SUV,18,9,13.5,7,9.239,13.5,51.3,40.5,19.434825,3,18,23,30.82,2.65,4.71,1.2,0.988,20,24
1,SUV,17,7,13.5,7,11.762,13.5,51.3,40.5,2.426175,1,6,16,22.45,2.44,4.7,0.97,0.982,23,25
3,SUV,18,7,13.5,11,12.857,13.5,51.3,40.5,2.426175,1,6,17,43.65,1.51,4.67,1.0,0.985,22,26
3,Small,20,6,4.0,11,7.962,4.0,15.2,12.0,5.4774,3,5,19,26.88,3.58,4.7,0.97,0.99,20,23
5,Small,18,7,4.0,7,7.024,4.0,15.2,12.0,3.42945,1,6,17,22.69,1.65,4.78,1.22,0.974,21,24
5,Sedan,18,10,6.0,3,8.721,6.0,22.8,18.0,3.42945,2,8,10,31.32,3.23,4.71,1.03,0.99,23,28
2,Small,19,7,4.0,7,8.684,4.0,15.2,12.0,19.434825,1,1,6,18.72,0.52,4.74,1.08,0.902,23,28
4,Small,21,7,4.0,3,10.231,4.0,15.2,12.0,19.434825,3,6,20,12.52,2.72,4.74,1.06,0.971,23,25
5,Small,22,9,4.0,11,10.426,4.0,15.2,12.0,0.685125,2,3,8,14.13,1.83,4.69,1.04,0.962,19,22
4,Small,18,9,6.0,7,16.733,4.0,15.2,10.0,5.4774,2,1,8,40.48,1.74,4.75,1.02,0.986,22,26
3,Small,18,10,4.0,7,7.255,4.0,15.2,12.0,5.4774,1,18,23,37.33,2.25,4.7,1.0,0.988,22,26
1,Sedan,18,10,6.0,3,10.323,6.0,22.8,18.0,5.4774,2,2,9,19.91,1.41,4.64,1.16,0.965,22,26
1,Sedan,21,7,6.0,3,10.716,6.0,22.8,18.0,18.696825,3,6,20,49.16,1.02,4.75,1.03,0.98,22,26
1,Small,16,7,5.0,3,13.407,4.0,15.2,11.0,2.426175,2,16,23,44.07,2.44,4.68,1.11,0.991,19,23
3,Truck,18,9,17.5,11,11.39,17.5,66.5,52.5,3.42945,3,18,23,45.44,0.77,4.64,1.11,0.972,22,24
1,Sedan,19,11,6.0,11,14.57,6.0,22.8,18.0,5.4774,2,10,18,38.58,1.31,4.74,1.04,0.98,22,25
2,SUV,18,6,13.5,11,11.521,13.5,51.3,40.5,0.685125,3,1,5,34.53,2.69,4.64,1.0,0.989,21,24
4,Truck,19,9,17.5,3,4.055,17.5,66.5,52.5,19.434825,2,8,18,31.66,3.04,4.77,1.02,0.99,20,25
1,Small,18,6,6.0,3,15.539,4.0,15.2,10.0,13.009950000000002,1,4,5,48.35,3.15,4.71,1.12,0.993,21,23
2,SUV,21,7,13.5,7,10.15,13.5,51.3,40.5,5.4774,1,4,6,11.47,1.71,4.62,1.16,0.95,20,25
5,SUV,21,9,13.5,11,10.186,13.5,51.3,40.5,3.42945,2,2,8,12.56,3.02,4.67,1.22,0.974,22,26
2,Truck,18,6,17.5,7,12.882,17.5,66.5,52.5,1.33605,3,2,5,24.06,3.35,4.7,1.09,0.988,19,21
1,SUV,19,11,13.5,11,9.562,13.5,51.3,40.5,2.426175,1,10,18,38.72,1.41,4.76,1.18,0.982,23,27
