NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads,SL_cycle,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
2,Small,19,8,4.0,7,10.815,4.0,15.2,12.0,19.434825,1,19,23,46.38,1.48,4.78,1.21,0.986,22,26
1,Small,18,10,4.0,7,10.363,4.0,15.2,12.0,3.42945,2,18,23,11.36,0.8,4.78,0.95,0.896,19,22
5,Small,17,10,4.0,3,3.689,4.0,15.2,12.0,1.33605,2,8,16,29.74,2.73,4.64,1.07,0.988,21,23
5,SUV,20,11,13.5,11,9.144,13.5,51.3,40.5,18.696825,3,9,19,23.98,1.52,4.67,1.1,0.973,21,25
5,Small,18,10,5.0,3,12.548,4.0,15.2,11.0,0.685125,2,8,17,16.8,3.34,4.65,1.02,0.982,19,24
4,Sedan,16,10,6.0,11,10.238,6.0,22.8,18.0,3.42945,1,16,23,23.54,0.92,4.78,1.02,0.955,21,23
2,Sedan,17,10,6.0,7,9.339,6.0,22.8,18.0,2.426175,2,1,8,40.68,0.71,4.78,1.0,0.966,19,23
3,Small,18,11,4.0,11,8.34,4.0,15.2,12.0,19.434825,3,2,9,13.94,3.27,4.65,1.05,0.978,22,24
4,Sedan,19,8,6.0,3,14.686,6.0,22.8,18.0,18.696825,2,3,6,8.79,1.14,4.66,1.1,0.905,20,24
1,SUV,21,9,13.5,11,5.504,13.5,51.3,40.5,3.42945,3,4,7,31.7,2.44,4.64,1.0,0.987,19,23
1,Small,18,7,4.0,11,5.943,4.0,15.2,12.0,18.696825,2,4,6,27.67,1.94,4.75,0.98,0.982,21,26
3,Truck,18,7,17.5,7,8.97,17.5,66.5,52.5,5.4774,1,4,5,17.66,1.49,4.65,1.2,0.963,20,22
1,SUV,18,8,13.5,7,18.539,13.5,51.3,40.5,13.009950000000002,1,6,17,12.88,2.72,4.78,1.22,0.972,19,23
1,Sedan,18,9,6.0,3,12.697,6.0,22.8,18.0,3.42945,2,18,23,23.34,2.28,4.7,1.21,0.981,22,25
5,Truck,19,11,17.5,11,8.035,17.5,66.5,52.5,18.696825,3,9,18,46.78,1.26,4.69,0.98,0.983,22,26
3,Small,16,10,4.0,7,4.894,4.0,15.2,12.0,3.42945,1,6,8,47.2,1.1,4.62,1.03,0.981,21,25
1,Small,17,11,4.0,3,5.922,4.0,15.2,12.0,5.4774,3,7,10,46.79,2.08,4.69,0.98,0.99,23,27
4,Small,22,9,4.0,3,10.533,4.0,15.2,12.0,1.33605,1,3,7,8.26,1.7,4.65,0.94,0.931,22,26
5,Small,20,11,6.0,3,16.11,4.0,15.2,10.0,1.33605,1,9,19,48.85,2.47,4.64,0.94,0.992,22,26
1,Small,21,8,5.0,3,12.228,4.0,15.2,11.0,18.696825,3,6,20,37.57,3.47,4.77,1.0,0.992,23,26
2,Small,16,11,4.0,3,9.831,4.0,15.2,12.0,1.33605,2,3,9,13.39,2.39,4.74,0.99,0.969,22,24
5,SUV,21,8,13.5,3,16.141,13.5,51.3,40.5,19.434825,3,6,20,22.68,0.9,4.67,1.04,0.952,19,24
1,Small,18,10,6.0,11,14.591,4.0,15.2,10.0,3.42945,1,18,23,19.29,1.95,4.69,1.08,0.974,19,21
5,SUV,19,11,13.5,11,11.23,13.5,51.3,40.5,18.696825,1,9,18,39.62,0.63,4.7,1.0,0.961,22,24
4,Sedan,17,9,6.0,11,14.541,6.0,22.8,18.0,18.696825,2,7,16,17.0,2.97,4.62,0.96,0.98,19,22
3,Small,17,9,4.0,3,10.168,4.0,15.2,12.0,0.685125,1,5,7,22.92,1.59,4.77,1.11,0.973,19,22
3,SUV,20,9,13.5,3,2.284,13.5,51.3,40.5,19.434825,1,20,23,26.44,1.4,4.63,0.98,0.973,19,23
1,SUV,17,10,13.5,7,9.251,13.5,51.3,40.5,5.4774,1,8,9,34.31,2.02,4.72,1.2,0.986,21,26
1,Small,20,9,4.0,3,7.235,4.0,15.2,12.0,3.42945,1,20,23,20.25,1.27,4.77,1.16,0.962,20,23
1,Small,16,8,4.0,11,10.996,4.0,15.2,12.0,13.009950000000002,2,1,6,37.87,3.02,4.8,1.07,0.991,20,25
2,Small,16,7,4.0,3,6.168,4.0,15.2,12.0,13.009950000000002,2,5,7,11.38,2.25,4.69,0.95,0.962,22,24
1,Sedan,17,10,6.0,3,4.183,6.0,22.8,18.0,19.434825,3,6,9,30.87,2.87,4.7,0.92,0.989,22,26
4,Sedan,19,9,6.0,3,8.024,6.0,22.8,18.0,1.33605,2,7,18,46.85,1.15,4.7,1.2,0.982,19,24
4,SUV,18,11,13.5,3,15.416,13.5,51.3,40.5,5.4774,1,4,9,38.57,1.7,4.74,1.17,0.985,20,22
3,Small,17,11,4.0,11,5.56,4.0,15.2,12.0,1.33605,2,9,16,29.97,2.67,4.75,0.92,0.988,23,25
5,Sedan,17,11,6.0,11,7.642,6.0,22.8,18.0,19.434825,2,5,9,26.68,1.77,4.6,1.14,0.979,19,21
2,Small,17,12,4.0,7,9.402,4.0,15.2,12.0,5.4774,2,17,23,26.56,3.18,4.78,1.13,0.988,22,25
5,Small,19,8,4.0,7,6.77,4.0,15.2,12.0,5.4774,1,5,6,10.62,1.32,4.7,1.16,0.931,21,23
4,Sedan,17,10,6.0,7,10.444,6.0,22.8,18.0,1.33605,1,17,23,30.28,3.08,4.78,0.96,0.989,21,24
2,SUV,20,10,13.5,3,10.873,13.5,51.3,40.5,1.33605,1,3,8,20.25,0.69,4.74,1.18,0.931,23,28
4,Small,21,9,4.0,3,9.727,4.0,15.2,12.0,19.434825,1,7,20,10.47,2.22,4.72,1.23,0.958,20,22
5,Truck,20,10,17.5,3,8.93,17.5,66.5,52.5,13.009950000000002,1,7,8,7.14,0.76,4.78,1.21,0.832,22,27
3,Small,20,9,4.0,3,4.709,4.0,15.2,12.0,19.434825,3,20,23,24.63,2.78,4.76,0.99,0.986,19,21
2,Sedan,19,8,6.0,11,7.426,6.0,22.8,18.0,18.696825,2,19,23,39.74,3.58,4.65,1.13,0.993,22,26
3,Small,17,8,5.0,3,14.024,4.0,15.2,11.0,3.42945,1,6,16,12.88,2.74,4.75,0.9,0.972,19,22
4,Sedan,17,12,7.0,11,16.474,6.0,22.8,17.0,2.426175,2,1,10,24.72,2.19,4.66,1.16,0.982,23,25
4,Sedan,20,10,6.0,3,14.779,6.0,22.8,18.0,2.426175,3,8,19,42.26,3.54,4.77,1.19,0.993,22,27
4,Sedan,19,10,6.0,3,6.503,6.0,22.8,18.0,3.42945,2,4,8,14.84,3.13,4.64,1.14,0.979,21,25
3,Small,18,7,4.0,11,9.969,4.0,15.2,12.0,13.009950000000002,3,5,17,21.08,0.79,4.73,1.01,0.942,19,21
1,Sedan,17,11,6.0,3,5.861,6.0,22.8,18.0,19.434825,3,1,9,16.71,3.47,4.73,1.19,0.983,21,23
4,SUV,18,9,13.5,11,8.671,13.5,51.3,40.5,2.426175,2,7,17,24.44,2.49,4.7,1.2,0.984,19,22
2,SUV,19,8,13.5,7,6.286,13.5,51.3,40.5,19.434825,1,6,18,17.69,3.18,4.66,0.95,0.982,21,24
5,Sedan,17,7,6.0,11,7.191,6.0,22.8,18.0,19.434825,1,5,6,26.85,2.58,4.76,1.13,0.986,20,24
1,SUV,18,8,13.5,7,9.502,13.5,51.3,40.5,5.4774,1,4,6,27.63,0.86,4.67,1.01,0.959,21,26
4,Sedan,21,8,6.0,3,14.315,6.0,22.8,18.0,1.33605,2,21,23,28.32,1.46,4.74,1.14,0.976,19,22
3,Small,17,11,4.0,3,9.78,4.0,15.2,12.0,19.434825,1,9,16,30.68,2.6,4.63,1.13,0.988,22,25
5,Small,18,9,4.0,7,6.817,4.0,15.2,12.0,13.009950000000002,3,7,17,32.51,2.66,4.75,0.95,0.989,19,21
4,SUV,21,11,13.5,11,7.43,13.5,51.3,40.5,0.685125,3,9,12,17.9,2.19,4.66,1.04,0.975,22,24
1,Small,20,11,5.0,3,14.211,4.0,15.2,11.0,1.33605,3,20,23,24.78,3.45,4.65,1.06,0.988,22,24
4,Small,18,8,4.0,7,5.08,4.0,15.2,12.0,19.434825,3,18,23,21.93,0.57,4.64,1.21,0.923,19,24
1,SUV,17,7,13.5,3,14.774,13.5,51.3,40.5,3.42945,1,17,23,17.74,1.03,4.62,1.04,0.947,19,23
1,SUV,20,12,13.5,11,6.846,13.5,51.3,40.5,5.4774,1,2,10,12.2,0.58,4.61,1.18,0.868,23,26
3,Sedan,19,9,6.0,7,13.098,6.0,22.8,18.0,19.434825,1,19,23,49.87,0.95,4.8,1.02,0.979,20,22
5,Small,18,11,4.0,3,8.746,4.0,15.2,12.0,13.009950000000002,2,18,23,34.99,3.35,4.62,1.22,0.992,21,26
1,Small,18,12,4.0,7,2.099,4.0,15.2,12.0,1.33605,1,9,10,43.61,2.11,4.65,0.93,0.989,19,24
2,Small,18,9,4.0,3,3.352,4.0,15.2,12.0,13.009950000000002,3,18,23,16.58,1.98,4.72,1.17,0.97,23,26
4,SUV,20,9,13.5,7,13.92,13.5,51.3,40.5,18.696825,2,20,23,26.48,1.17,4.63,0.93,0.968,23,25
4,Truck,16,8,17.5,11,10.067,17.5,66.5,52.5,18.696825,3,3,6,23.79,2.51,4.63,1.08,0.983,20,23
4,Small,17,7,6.0,7,14.894,4.0,15.2,10.0,0.685125,1,17,23,15.14,0.69,4.65,0.9,0.909,20,25
5,Sedan,21,9,6.0,11,13.099,6.0,22.8,18.0,0.685125,1,7,20,36.3,1.43,4.63,1.05,0.981,20,23
4,Sedan,21,10,6.0,7,2.747,6.0,22.8,18.0,18.696825,1,5,8,33.17,1.82,4.73,1.0,0.984,19,22
1,Sedan,18,8,6.0,3,9.101,6.0,22.8,18.0,13.009950000000002,3,1,6,29.42,0.91,4.65,1.07,0.963,20,24
1,Small,20,8,5.0,11,12.396,4.0,15.2,11.0,13.009950000000002,3,6,19,33.68,1.01,4.68,1.2,0.971,19,22
2,Truck,18,8,17.5,11,14.372,17.5,66.5,52.5,2.426175,2,18,23,19.3,0.73,4.63,1.18,0.931,23,25
4,Sedan,16,11,6.0,11,8.651,6.0,22.8,18.0,0.685125,2,7,9,36.59,2.55,4.68,1.05,0.989,23,28
2,Sedan,17,9,6.0,3,9.433,6.0,22.8,18.0,5.4774,2,7,16,40.57,3.04,4.64,1.2,0.992,19,22
2,Truck,18,9,17.5,11,10.504,17.5,66.5,52.5,2.426175,2,18,23,8.9,1.68,4.78,0.93,0.935,22,24
3,Small,20,9,4.0,7,10.741,4.0,15.2,12.0,3.42945,1,4,7,42.59,1.16,4.71,0.98,0.98,20,24
3,SUV,17,11,13.5,7,10.72,13.5,51.3,40.5,2.426175,2,7,9,24.49,0.96,4.75,0.98,0.958,19,22
4,SUV,19,11,13.5,11,14.098,13.5,51.3,40.5,5.4774,2,5,9,39.45,2.9,4.66,0.96,0.991,19,23
3,Sedan,20,9,6.0,3,14.657,6.0,22.8,18.0,1.33605,2,20,23,44.43,0.84,4.69,1.17,0.974,23,26
1,Sedan,18,11,6.0,11,10.433,6.0,22.8,18.0,3.42945,3,3,9,30.47,3.16,4.76,1.04,0.99,19,23
1,Truck,18,10,17.5,3,4.842,17.5,66.5,52.5,0.685125,2,8,17,16.84,2.71,4.61,0.92,0.978,22,25
1,Small,17,10,4.0,3,11.324,4.0,15.2,12.0,19.434825,1,2,8,31.77,1.92,4.66,1.13,0.984,22,26
4,SUV,18,7,13.5,3,9.377,13.5,51.3,40.5,18.696825,1,18,23,31.1,2.16,4.7,1.03,0.985,22,26
5,Truck,17,10,17.5,3,17.277,17.5,66.5,52.5,0.685125,2,17,23,35.94,0.8,4.71,1.16,0.966,22,26
2,Small,19,9,4.0,7,10.0,4.0,15.2,12.0,2.426175,3,19,23,29.1,2.6,4.6,0.97,0.987,20,23
4,Sedan,17,9,6.0,3,5.952,6.0,22.8,18.0,0.685125,2,1,7,47.25,2.73,4.76,0.96,0.992,19,22
1,Truck,17,10,17.5,11,6.511,17.5,66.5,52.5,1.33605,1,17,23,34.75,0.65,4.66,1.23,0.957,20,24
5,Small,21,9,4.0,7,9.358,4.0,15.2,12.0,0.685125,2,7,20,17.69,3.54,4.67,0.97,0.984,23,27
2,Small,16,7,4.0,11,8.32,4.0,15.2,12.0,18.696825,2,4,6,7.52,2.96,4.73,1.1,0.956,23,26
1,SUV,18,8,13.5,11,3.592,13.5,51.3,40.5,1.33605,1,6,17,27.46,3.3,4.66,0.99,0.989,20,25
4,Small,18,10,6.0,3,14.513,4.0,15.2,10.0,13.009950000000002,3,18,23,8.37,0.72,4.72,0.95,0.847,23,28
2,Small,17,9,4.0,11,5.537,4.0,15.2,12.0,13.009950000000002,2,3,7,40.05,1.42,4.64,0.95,0.983,23,25
2,Small,18,7,5.0,3,12.091,4.0,15.2,11.0,3.42945,1,5,17,11.68,1.26,4.77,0.97,0.934,23,27
5,Sedan,18,9,6.0,3,13.876,6.0,22.8,18.0,2.426175,2,18,23,16.16,2.9,4.74,1.11,0.979,21,25
2,Small,21,9,5.0,7,14.188,4.0,15.2,11.0,18.696825,1,5,7,43.5,2.39,4.62,0.9,0.99,20,24
2,Sedan,16,9,6.0,3,11.78,6.0,22.8,18.0,19.434825,3,16,23,48.61,2.51,4.71,0.97,0.992,23,27
4,Small,19,8,4.0,3,9.365,4.0,15.2,12.0,2.426175,3,19,23,43.82,2.62,4.66,0.94,0.991,23,27
4,Truck,21,10,17.5,7,6.671,17.5,66.5,52.5,3.42945,2,1,8,18.51,1.24,4.75,0.92,0.957,21,23
3,Truck,17,11,17.5,7,12.058,17.5,66.5,52.5,2.426175,3,9,16,45.16,2.9,4.8,0.99,0.992,19,22
4,SUV,19,10,13.5,11,9.344,13.5,51.3,40.5,5.4774,2,19,23,39.31,1.98,4.75,1.18,0.987,21,23
2,Sedan,17,7,6.0,7,12.433,6.0,22.8,18.0,3.42945,2,5,16,22.3,3.05,4.72,1.2,0.985,20,25
1,Small,19,11,4.0,3,4.94,4.0,15.2,12.0,13.009950000000002,1,9,18,31.37,1.86,4.71,0.97,0.983,22,24
1,Small,21,8,4.0,11,8.971,4.0,15.2,12.0,13.009950000000002,1,6,20,18.8,1.03,4.62,1.14,0.95,22,24
1,SUV,18,10,13.5,7,14.774,13.5,51.3,40.5,19.434825,2,18,23,50.01,0.73,4.68,1.03,0.973,22,24
5,Small,20,9,4.0,11,10.803,4.0,15.2,12.0,3.42945,3,20,23,20.43,2.94,4.76,1.19,0.983,23,25
4,Sedan,19,11,6.0,7,8.091,6.0,22.8,18.0,0.685125,2,19,23,11.12,2.5,4.65,0.93,0.965,20,24
2,Small,17,7,4.0,3,10.946,4.0,15.2,12.0,13.009950000000002,3,3,6,47.43,1.05,4.8,1.11,0.98,23,28
1,Small,19,8,4.0,3,11.196,4.0,15.2,12.0,1.33605,1,6,18,33.93,1.24,4.73,1.25,0.977,19,21
3,Sedan,18,10,6.0,11,9.014,6.0,22.8,18.0,1.33605,3,4,8,42.21,2.89,4.69,0.92,0.992,20,25
3,Small,18,9,5.0,3,13.283,4.0,15.2,11.0,1.33605,3,7,17,41.88,1.22,4.79,0.99,0.981,23,28
1,SUV,18,8,13.5,3,15.056,13.5,51.3,40.5,18.696825,2,6,17,16.78,3.15,4.68,0.98,0.981,20,25
2,Small,18,8,5.0,11,14.305,4.0,15.2,11.0,3.42945,3,4,7,19.16,2.05,4.74,1.22,0.975,22,25
3,SUV,20,12,13.5,7,11.564,13.5,51.3,40.5,2.426175,3,20,23,33.24,0.72,4.61,1.01,0.959,21,25
5,Small,20,9,8.0,11,20.568,4.0,15.2,8.0,1.33605,3,20,23,39.44,2.33,4.7,1.21,0.989,19,22
5,Sedan,20,9,6.0,3,9.091,6.0,22.8,18.0,13.009950000000002,3,20,23,39.85,1.81,4.76,1.07,0.986,22,24
3,Small,19,8,4.0,3,8.928,4.0,15.2,12.0,13.009950000000002,2,19,23,25.79,1.3,4.66,1.24,0.971,22,24
5,Sedan,19,8,6.0,11,4.306,6.0,22.8,18.0,19.434825,1,6,7,48.46,2.0,4.68,0.95,0.99,19,24
4,Sedan,19,9,6.0,7,5.521,6.0,22.8,18.0,1.33605,3,2,7,21.38,1.11,4.7,0.95,0.959,20,25
3,Sedan,18,11,6.0,3,3.532,6.0,22.8,18.0,19.434825,2,18,23,13.33,1.71,4.66,1.11,0.957,22,25
2,Sedan,20,10,6.0,3,12.716,6.0,22.8,18.0,13.009950000000002,1,20,23,30.24,2.68,4.73,1.21,0.988,21,23
4,Sedan,21,8,6.0,3,7.949,6.0,22.8,18.0,1.33605,2,6,20,13.61,3.31,4.66,1.25,0.978,21,23
1,SUV,21,9,13.5,11,10.496,13.5,51.3,40.5,3.42945,1,7,20,14.83,2.85,4.65,0.9,0.977,23,28
5,Sedan,21,10,6.0,7,11.844,6.0,22.8,18.0,18.696825,1,4,8,17.91,2.09,4.61,0.96,0.974,19,24
5,Sedan,20,8,6.0,3,9.832,6.0,22.8,18.0,18.696825,3,20,23,36.04,3.13,4.7,1.23,0.991,21,25
3,Small,19,7,5.0,11,13.829,4.0,15.2,11.0,19.434825,3,19,23,35.5,2.16,4.61,1.2,0.987,23,28
5,Sedan,19,8,6.0,3,9.916,6.0,22.8,18.0,0.685125,3,6,9,19.15,1.96,4.61,1.12,0.974,19,21
3,Sedan,20,7,6.0,3,10.076,6.0,22.8,18.0,0.685125,1,20,23,22.55,3.47,4.65,1.25,0.987,20,24
3,Sedan,20,10,6.0,7,6.591,6.0,22.8,18.0,5.4774,3,8,19,46.4,2.29,4.7,0.92,0.991,20,23
5,SUV,16,9,13.5,3,9.051,13.5,51.3,40.5,2.426175,3,7,10,42.88,2.74,4.74,1.23,0.992,20,24
5,SUV,18,11,13.5,7,15.976,13.5,51.3,40.5,1.33605,3,9,17,45.1,0.98,4.71,0.99,0.978,23,25
3,Small,20,11,5.0,11,13.53,4.0,15.2,11.0,3.42945,1,20,23,15.96,2.12,4.68,1.12,0.971,23,28
4,Small,18,9,4.0,7,7.838,4.0,15.2,12.0,2.426175,2,6,8,24.6,2.19,4.67,1.13,0.982,20,22
1,Small,18,9,4.0,3,5.102,4.0,15.2,12.0,18.696825,1,18,23,19.33,1.37,4.65,1.1,0.963,19,23
4,Small,19,9,5.0,11,12.505,4.0,15.2,11.0,3.42945,2,4,7,49.62,1.97,4.74,0.99,0.99,22,24
1,SUV,20,7,13.5,11,7.586,13.5,51.3,40.5,2.426175,1,3,5,33.03,2.07,4.68,0.97,0.985,21,24
1,Truck,16,11,17.5,11,10.674,17.5,66.5,52.5,3.42945,1,9,15,21.06,1.29,4.69,1.06,0.964,21,25
5,SUV,17,10,13.5,7,12.607,13.5,51.3,40.5,1.33605,2,17,23,21.06,3.52,4.68,1.1,0.987,20,23
3,Sedan,17,10,6.0,3,8.095,6.0,22.8,18.0,2.426175,3,17,23,17.86,2.79,4.71,0.94,0.98,23,25
2,Small,16,10,5.0,3,12.877,4.0,15.2,11.0,18.696825,3,7,10,30.92,3.15,4.65,1.01,0.99,23,26
3,Sedan,17,11,6.0,3,5.41,6.0,22.8,18.0,1.33605,3,7,10,24.09,0.8,4.73,1.09,0.949,23,25
3,Small,18,9,4.0,7,9.859,4.0,15.2,12.0,19.434825,1,7,17,45.33,2.74,4.79,1.24,0.992,19,23
5,Truck,18,11,17.5,11,5.658,17.5,66.5,52.5,1.33605,3,9,17,21.74,2.47,4.68,1.21,0.982,23,25
3,Small,19,9,4.0,7,8.3,4.0,15.2,12.0,19.434825,3,1,7,10.74,1.35,4.68,1.17,0.933,23,28
2,Small,18,11,5.0,11,12.926,4.0,15.2,11.0,1.33605,2,18,23,13.32,2.51,4.6,0.96,0.971,20,25
2,SUV,18,8,13.5,3,10.288,13.5,51.3,40.5,3.42945,1,6,17,20.14,1.4,4.64,1.01,0.965,23,28
2,Small,18,8,4.0,11,10.66,4.0,15.2,12.0,13.009950000000002,3,18,23,27.4,1.84,4.7,1.13,0.98,21,23
5,Sedan,17,8,7.0,7,16.167,6.0,22.8,17.0,1.33605,1,2,6,49.54,0.58,4.69,1.23,0.966,22,26
2,Sedan,22,11,6.0,7,11.122,6.0,22.8,18.0,18.696825,3,9,21,25.84,1.03,4.79,1.1,0.963,21,24
2,SUV,20,9,13.5,3,7.427,13.5,51.3,40.5,0.685125,2,7,19,42.43,2.87,4.78,1.23,0.992,20,22
3,SUV,19,11,13.5,7,9.853,13.5,51.3,40.5,2.426175,3,19,23,43.34,1.14,4.79,1.2,0.98,19,22
3,Sedan,19,8,6.0,11,6.658,6.0,22.8,18.0,3.42945,3,6,18,10.92,2.09,4.77,0.9,0.957,22,24
1,Small,19,9,4.0,11,11.556,4.0,15.2,12.0,13.009950000000002,3,7,18,15.49,2.65,4.8,1.23,0.976,20,25
4,Small,20,8,4.0,7,8.693,4.0,15.2,12.0,1.33605,1,5,6,21.17,2.51,4.71,1.14,0.981,23,25
1,Sedan,20,10,6.0,11,14.316,6.0,22.8,18.0,0.685125,1,1,8,8.9,3.15,4.64,0.95,0.965,22,25
4,Small,19,10,4.0,7,9.706,4.0,15.2,12.0,18.696825,1,19,23,18.11,3.58,4.78,1.23,0.985,23,27
5,Small,19,8,4.0,7,10.469,4.0,15.2,12.0,0.685125,3,2,6,47.5,3.41,4.73,0.94,0.994,21,24
3,Small,20,7,4.0,7,5.08,4.0,15.2,12.0,0.685125,1,2,5,19.7,1.49,4.68,0.93,0.967,23,28
2,Small,19,11,7.0,3,18.169,4.0,15.2,9.0,3.42945,1,9,18,7.35,1.07,4.78,1.02,0.881,21,24
5,Small,20,8,5.0,7,14.318,4.0,15.2,11.0,0.685125,3,5,8,34.82,0.63,4.63,0.94,0.955,22,24
4,Small,20,11,5.0,3,13.771,4.0,15.2,11.0,2.426175,1,9,19,43.66,3.52,4.66,1.08,0.994,19,22
4,Sedan,18,7,6.0,11,9.725,6.0,22.8,18.0,19.434825,3,3,6,42.58,1.53,4.6,1.13,0.985,22,26
2,SUV,17,10,13.5,11,16.045,13.5,51.3,40.5,13.009950000000002,2,8,16,47.6,1.64,4.66,0.98,0.987,22,27
3,Sedan,21,8,6.0,7,13.192,6.0,22.8,18.0,13.009950000000002,3,1,6,39.81,2.16,4.72,0.99,0.988,22,25
5,Small,17,10,4.0,3,8.745,4.0,15.2,12.0,0.685125,1,8,16,45.44,0.61,4.63,1.18,0.965,19,24
2,Sedan,19,9,6.0,7,10.546,6.0,22.8,18.0,3.42945,2,7,18,32.81,0.73,4.76,0.96,0.959,23,28
5,SUV,17,10,13.5,7,9.603,13.5,51.3,40.5,19.434825,2,17,23,18.61,1.21,4.65,0.9,0.957,20,24
3,SUV,19,8,13.5,7,10.507,13.5,51.3,40.5,19.434825,2,6,18,46.79,2.49,4.65,1.12,0.991,19,24
5,Small,18,10,4.0,11,3.135,4.0,15.2,12.0,2.426175,2,18,23,11.88,1.4,4.74,0.96,0.942,23,28
2,Sedan,16,10,6.0,11,11.034,6.0,22.8,18.0,1.33605,3,8,15,43.6,2.66,4.71,1.17,0.991,23,27
2,Sedan,20,7,6.0,11,7.102,6.0,22.8,18.0,13.009950000000002,1,4,5,38.47,3.07,4.64,1.04,0.992,22,24
2,Sedan,18,12,6.0,11,12.273,6.0,22.8,18.0,3.42945,1,1,10,26.35,3.47,4.79,1.2,0.989,21,23
3,Small,18,11,4.0,7,6.647,4.0,15.2,12.0,0.685125,3,18,23,43.0,0.98,4.75,1.08,0.977,23,25
2,SUV,18,11,13.5,3,9.127,13.5,51.3,40.5,1.33605,1,18,23,48.09,3.54,4.62,1.18,0.994,20,23
5,Sedan,17,11,6.0,11,12.72,6.0,22.8,18.0,19.434825,1,9,16,32.78,0.74,4.66,0.96,0.96,19,23
1,Small,20,9,4.0,7,8.126,4.0,15.2,12.0,13.009950000000002,3,6,9,46.13,1.76,4.79,0.99,0.988,23,26
1,Sedan,17,9,6.0,7,9.006,6.0,22.8,18.0,13.009950000000002,2,7,16,47.99,2.36,4.66,0.99,0.991,19,22
4,Sedan,17,9,6.0,11,4.46,6.0,22.8,18.0,1.33605,3,7,16,37.87,1.89,4.75,1.0,0.986,23,27
5,Sedan,18,10,6.0,7,10.729,6.0,22.8,18.0,19.434825,3,18,23,42.09,1.18,4.64,1.02,0.98,19,21
2,SUV,17,9,13.5,7,10.581,13.5,51.3,40.5,2.426175,3,17,23,23.8,2.74,4.76,1.24,0.985,21,23
5,Sedan,19,9,8.0,11,18.301,6.0,22.8,16.0,18.696825,1,19,23,23.11,0.91,4.77,1.06,0.954,21,24
4,Sedan,17,7,6.0,7,5.054,6.0,22.8,18.0,18.696825,1,5,6,30.17,2.51,4.76,1.09,0.987,20,22
3,Sedan,18,7,6.0,11,9.662,6.0,22.8,18.0,13.009950000000002,2,18,23,41.93,1.81,4.6,0.97,0.987,22,25
1,Sedan,20,12,6.0,3,10.647,6.0,22.8,18.0,3.42945,2,2,10,33.31,3.0,4.7,1.01,0.99,23,27
5,Sedan,20,7,6.0,7,14.624,6.0,22.8,18.0,19.434825,1,20,23,30.62,2.83,4.75,1.05,0.989,23,26
5,Small,17,9,4.0,3,7.711,4.0,15.2,12.0,5.4774,3,7,16,28.1,2.95,4.76,1.2,0.988,23,27
1,Small,17,9,4.0,11,9.27,4.0,15.2,12.0,13.009950000000002,3,17,23,28.11,2.26,4.61,1.17,0.984,23,27
3,SUV,20,10,13.5,11,9.479,13.5,51.3,40.5,0.685125,1,8,19,42.16,3.5,4.68,1.18,0.993,22,25
4,Truck,17,9,17.5,11,6.326,17.5,66.5,52.5,18.696825,3,17,23,11.32,0.99,4.61,1.08,0.915,22,25
1,Truck,19,9,17.5,11,9.632,17.5,66.5,52.5,5.4774,1,19,23,48.86,2.37,4.6,0.91,0.991,19,22
3,Small,20,9,4.0,11,6.373,4.0,15.2,12.0,2.426175,3,3,7,19.18,2.71,4.7,0.94,0.981,21,24
3,Sedan,18,10,7.0,7,17.287,6.0,22.8,17.0,18.696825,1,18,23,44.74,1.61,4.67,1.04,0.986,19,22
2,SUV,21,11,13.5,11,8.291,13.5,51.3,40.5,1.33605,2,9,20,24.91,3.32,4.8,1.09,0.988,22,27
5,SUV,18,9,13.5,3,9.781,13.5,51.3,40.5,5.4774,1,2,7,37.68,2.87,4.71,1.2,0.991,20,24
5,Sedan,21,9,6.0,3,8.798,6.0,22.8,18.0,3.42945,2,5,7,33.73,2.07,4.69,1.02,0.986,23,25
2,SUV,19,10,13.5,7,10.873,13.5,51.3,40.5,13.009950000000002,2,19,23,26.18,1.97,4.76,1.07,0.981,22,26
5,Truck,17,7,17.5,7,7.096,17.5,66.5,52.5,18.696825,1,5,16,11.58,3.59,4.73,0.93,0.976,19,22
4,Small,17,9,4.0,3,11.785,4.0,15.2,12.0,0.685125,2,1,7,36.67,3.03,4.75,1.02,0.991,21,24
5,Small,17,10,4.0,11,5.605,4.0,15.2,12.0,2.426175,3,8,16,19.63,2.61,4.78,1.02,0.981,19,23
5,Small,17,9,4.0,11,9.208,4.0,15.2,12.0,0.685125,3,7,16,14.32,3.14,4.62,1.09,0.978,22,26
1,Truck,19,8,17.5,11,7.457,17.5,66.5,52.5,18.696825,1,19,23,7.24,2.35,4.73,0.97,0.943,21,23
5,Small,19,7,4.0,7,11.264,4.0,15.2,12.0,0.685125,2,3,5,50.06,1.13,4.7,0.91,0.982,23,26
1,Sedan,17,8,6.0,11,12.659,6.0,22.8,18.0,0.685125,3,4,7,19.65,2.52,4.69,1.24,0.98,22,24
4,Sedan,19,9,6.0,11,10.465,6.0,22.8,18.0,13.009950000000002,3,19,23,23.41,1.5,4.69,0.97,0.972,23,26
