NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads,SL_cycle,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
1,Small,20,9,4.0,11,11.769,4.0,15.2,12.0,2.426175,2,20,23,20.35,2.77,4.65,0.95,0.982,19,24
4,Sedan,18,7,6.0,3,15.071,6.0,22.8,18.0,5.4774,3,5,17,45.9,1.17,4.75,1.12,0.982,22,24
1,Sedan,20,9,7.0,7,16.292,6.0,22.8,17.0,18.696825,2,7,9,44.72,1.23,4.64,0.92,0.982,22,27
1,Small,18,10,5.0,11,14.247,4.0,15.2,11.0,2.426175,3,6,9,38.8,0.88,4.64,1.09,0.971,21,24
1,SUV,17,8,13.5,3,10.589,13.5,51.3,40.5,13.009950000000002,2,6,16,29.27,3.57,4.63,1.15,0.99,22,24
5,Sedan,20,10,6.0,7,12.676,6.0,22.8,18.0,2.426175,3,20,23,16.49,0.78,4.78,1.11,0.925,20,25
3,SUV,19,8,13.5,7,11.638,13.5,51.3,40.5,1.33605,3,19,23,48.28,3.52,4.68,0.94,0.994,23,25
2,SUV,20,8,13.5,11,5.797,13.5,51.3,40.5,5.4774,2,6,19,8.4,1.78,4.61,0.97,0.935,22,25
1,Small,18,10,4.0,3,10.417,4.0,15.2,12.0,18.696825,3,5,8,34.78,2.32,4.65,1.08,0.988,22,26
3,Sedan,20,12,6.0,11,12.919,6.0,22.8,18.0,18.696825,1,10,19,31.69,0.94,4.65,1.23,0.967,23,25
1,Sedan,18,10,6.0,3,7.433,6.0,22.8,18.0,19.434825,1,8,9,15.99,2.25,4.73,0.92,0.973,22,26
2,SUV,18,8,13.5,7,7.104,13.5,51.3,40.5,19.434825,3,18,23,41.13,0.55,4.6,0.97,0.957,19,23
2,Sedan,19,11,6.0,11,9.482,6.0,22.8,18.0,18.696825,1,19,23,12.95,3.29,4.61,1.15,0.977,19,21
3,Small,18,10,4.0,7,11.513,4.0,15.2,12.0,18.696825,1,18,23,40.57,1.39,4.61,0.93,0.982,20,24
3,Small,17,10,4.0,3,2.32,4.0,15.2,12.0,0.685125,1,1,8,46.9,1.76,4.69,0.95,0.988,23,25
4,Sedan,19,8,6.0,11,6.925,6.0,22.8,18.0,5.4774,3,6,18,16.59,0.74,4.61,1.21,0.922,19,22
4,SUV,18,7,13.5,11,17.836,13.5,51.3,40.5,0.685125,3,2,5,34.23,2.57,4.72,1.2,0.989,23,27
2,Small,18,10,4.0,11,5.191,4.0,15.2,12.0,18.696825,2,8,10,29.11,2.92,4.66,1.2,0.988,20,24
5,Small,20,11,4.0,3,7.62,4.0,15.2,12.0,3.42945,2,20,23,44.73,0.66,4.62,1.03,0.967,23,25
5,SUV,21,8,13.5,7,11.76,13.5,51.3,40.5,19.434825,3,6,20,36.1,3.14,4.8,1.07,0.991,21,26
1,Small,17,11,4.0,7,10.256,4.0,15.2,12.0,2.426175,3,9,16,14.98,1.16,4.64,0.98,0.944,21,23
2,SUV,17,8,13.5,7,11.91,13.5,51.3,40.5,0.685125,3,17,23,48.75,2.77,4.7,1.13,0.993,19,22
5,Sedan,19,8,6.0,3,7.666,6.0,22.8,18.0,13.009950000000002,2,6,18,10.43,3.08,4.76,1.22,0.969,21,23
4,Sedan,18,9,6.0,3,13.147,6.0,22.8,18.0,13.009950000000002,2,18,23,9.08,2.17,4.79,1.2,0.951,23,27
3,Sedan,16,10,6.0,11,8.675,6.0,22.8,18.0,19.434825,3,8,15,15.6,0.9,4.73,1.09,0.931,21,25
2,SUV,20,8,13.5,7,7.404,13.5,51.3,40.5,5.4774,2,6,19,9.48,2.06,4.78,1.09,0.95,20,23
1,SUV,18,8,13.5,7,16.976,13.5,51.3,40.5,5.4774,1,18,23,29.2,1.39,4.63,1.22,0.976,23,27
3,Small,19,7,4.0,3,10.223,4.0,15.2,12.0,13.009950000000002,1,5,18,21.51,2.34,4.71,1.16,0.98,22,26
2,Sedan,16,10,6.0,7,11.298,6.0,22.8,18.0,0.685125,1,16,23,24.65,3.23,4.78,0.9,0.988,23,26
2,SUV,21,10,13.5,3,6.535,13.5,51.3,40.5,1.33605,3,8,20,31.73,2.59,4.68,1.03,0.988,21,24
1,Sedan,18,9,6.0,11,9.507,6.0,22.8,18.0,0.685125,2,5,7,16.26,3.54,4.69,0.97,0.983,22,26
2,Small,19,10,4.0,7,9.295,4.0,15.2,12.0,5.4774,3,2,8,13.54,3.57,4.67,1.18,0.98,21,23
3,Truck,19,8,17.5,3,7.559,17.5,66.5,52.5,3.42945,3,6,18,12.52,2.78,4.69,1.17,0.972,20,24
1,Small,19,9,4.0,11,11.273,4.0,15.2,12.0,18.696825,1,5,7,25.17,2.83,4.66,1.03,0.986,20,22
1,Truck,20,9,17.5,7,2.834,17.5,66.5,52.5,3.42945,1,7,19,48.04,2.53,4.76,1.07,0.992,22,27
1,SUV,20,10,13.5,3,9.821,13.5,51.3,40.5,19.434825,3,8,11,22.36,1.55,4.63,0.95,0.972,19,21
4,Truck,19,10,17.5,11,7.486,17.5,66.5,52.5,3.42945,2,8,10,21.34,1.59,4.72,1.2,0.971,19,24
1,Small,18,9,4.0,11,7.697,4.0,15.2,12.0,13.009950000000002,1,18,23,14.85,1.08,4.7,1.06,0.94,23,27
1,Small,17,10,4.0,11,9.456,4.0,15.2,12.0,3.42945,3,17,23,28.93,2.5,4.8,1.16,0.986,19,21
2,Small,19,7,4.0,7,4.784,4.0,15.2,12.0,1.33605,3,4,7,43.09,2.92,4.72,1.05,0.992,23,28
5,Sedan,17,8,6.0,7,8.706,6.0,22.8,18.0,5.4774,2,6,16,38.73,3.0,4.63,1.01,0.991,19,22
2,Small,20,7,6.0,3,16.23,4.0,15.2,10.0,19.434825,2,20,23,22.09,3.0,4.78,1.18,0.985,23,27
2,Small,18,12,4.0,3,7.249,4.0,15.2,12.0,5.4774,3,10,17,40.18,1.26,4.7,1.03,0.98,20,23
3,Small,18,8,4.0,7,7.582,4.0,15.2,12.0,1.33605,2,4,6,8.58,1.02,4.61,1.23,0.892,19,23
4,SUV,22,9,13.5,11,6.347,13.5,51.3,40.5,0.685125,1,7,21,46.35,2.77,4.75,1.19,0.992,20,24
5,Small,19,9,4.0,7,8.751,4.0,15.2,12.0,19.434825,2,7,18,10.27,1.42,4.71,1.22,0.934,20,23
1,SUV,18,11,13.5,7,6.862,13.5,51.3,40.5,13.009950000000002,3,9,17,20.62,1.01,4.75,0.97,0.953,22,25
2,Small,21,12,4.0,7,4.767,4.0,15.2,12.0,0.685125,1,1,10,19.14,0.68,4.78,0.93,0.926,22,26
5,Truck,17,9,17.5,11,9.277,17.5,66.5,52.5,19.434825,1,7,16,39.41,1.46,4.68,0.99,0.983,22,26
4,Truck,18,11,17.5,11,13.357,17.5,66.5,52.5,0.685125,1,18,23,13.35,2.58,4.68,1.0,0.971,22,27
1,Small,17,9,4.0,3,9.985,4.0,15.2,12.0,19.434825,2,7,16,30.97,2.67,4.73,1.13,0.988,22,24
4,Small,22,9,4.0,7,9.269,4.0,15.2,12.0,19.434825,3,7,21,35.27,2.63,4.78,1.11,0.989,19,21
4,Truck,21,10,17.5,7,11.574,17.5,66.5,52.5,13.009950000000002,3,8,20,12.62,3.58,4.8,0.95,0.978,22,24
1,SUV,18,10,13.5,3,7.15,13.5,51.3,40.5,2.426175,2,8,17,45.15,2.11,4.74,1.25,0.99,23,26
1,SUV,17,10,13.5,11,10.421,13.5,51.3,40.5,1.33605,2,17,23,37.1,2.28,4.62,0.93,0.988,22,24
1,Truck,17,9,17.5,3,9.318,17.5,66.5,52.5,2.426175,2,17,23,40.39,1.17,4.78,1.01,0.979,20,24
2,Sedan,18,7,6.0,11,10.296,6.0,22.8,18.0,2.426175,3,5,17,16.1,0.5,4.74,1.22,0.883,20,24
1,Truck,20,10,17.5,11,9.351,17.5,66.5,52.5,0.685125,2,20,23,39.33,2.65,4.77,0.94,0.99,23,28
3,Small,20,8,4.0,7,3.638,4.0,15.2,12.0,3.42945,1,6,7,34.35,1.09,4.79,1.03,0.974,20,25
3,Sedan,19,12,6.0,3,11.615,6.0,22.8,18.0,13.009950000000002,2,10,18,37.34,3.42,4.65,1.14,0.992,21,26
4,Small,18,9,4.0,11,10.522,4.0,15.2,12.0,5.4774,1,3,7,35.81,1.26,4.74,1.02,0.978,22,25
5,Small,21,8,5.0,3,13.122,4.0,15.2,11.0,19.434825,1,6,20,43.95,3.4,4.71,1.15,0.993,21,26
1,Sedan,20,10,6.0,7,6.728,6.0,22.8,18.0,3.42945,2,20,23,35.21,1.18,4.77,0.94,0.976,20,23
3,Small,17,12,4.0,11,10.518,4.0,15.2,12.0,13.009950000000002,2,17,23,38.44,1.88,4.74,1.23,0.986,23,28
3,Small,22,10,5.0,11,13.218,4.0,15.2,11.0,3.42945,3,8,21,12.23,1.99,4.77,1.12,0.96,19,23
4,Sedan,19,11,6.0,7,11.036,6.0,22.8,18.0,13.009950000000002,2,2,9,10.6,3.13,4.7,0.97,0.97,20,24
1,SUV,19,11,13.5,3,13.129,13.5,51.3,40.5,3.42945,3,19,23,17.22,2.19,4.72,0.91,0.974,20,25
4,Truck,20,7,17.5,3,7.347,17.5,66.5,52.5,1.33605,2,2,5,20.22,0.53,4.76,0.91,0.911,21,26
4,Small,21,12,4.0,3,10.049,4.0,15.2,12.0,18.696825,2,21,23,32.06,0.96,4.69,0.98,0.968,19,23
4,Small,19,12,5.0,11,13.409,4.0,15.2,11.0,2.426175,2,5,10,44.26,1.63,4.72,1.17,0.986,19,23
1,Truck,17,10,17.5,7,9.634,17.5,66.5,52.5,18.696825,1,8,9,45.17,0.66,4.68,1.22,0.967,23,27
1,Small,17,8,4.0,7,11.335,4.0,15.2,12.0,3.42945,3,17,23,22.68,1.4,4.75,1.1,0.969,22,26
4,Sedan,20,12,6.0,3,9.857,6.0,22.8,18.0,18.696825,2,10,19,36.37,2.29,4.67,0.96,0.988,19,21
4,Sedan,19,9,6.0,7,12.369,6.0,22.8,18.0,13.009950000000002,3,7,18,41.01,2.33,4.61,1.1,0.99,19,22
3,Small,17,9,4.0,3,3.833,4.0,15.2,12.0,3.42945,2,5,7,19.73,3.21,4.73,1.2,0.984,19,24
5,Small,18,8,4.0,11,9.068,4.0,15.2,12.0,0.685125,2,2,6,34.15,1.4,4.8,0.99,0.979,22,26
2,Sedan,16,11,6.0,3,7.833,6.0,22.8,18.0,18.696825,2,3,9,17.95,1.89,4.6,1.23,0.971,19,22
5,Sedan,18,7,6.0,7,11.936,6.0,22.8,18.0,2.426175,2,5,17,24.84,3.14,4.66,1.24,0.987,21,23
5,Sedan,20,7,6.0,7,11.255,6.0,22.8,18.0,3.42945,2,5,7,19.92,0.55,4.72,1.2,0.913,20,23
1,Sedan,18,11,6.0,7,9.709,6.0,22.8,18.0,0.685125,3,9,17,46.1,2.41,4.64,1.13,0.991,21,26
1,Small,17,8,4.0,3,5.096,4.0,15.2,12.0,0.685125,3,4,7,37.83,0.86,4.79,1.02,0.97,21,24
1,Truck,18,7,17.5,11,8.858,17.5,66.5,52.5,18.696825,2,2,5,48.26,1.0,4.73,1.14,0.979,20,23
3,Sedan,18,10,6.0,3,13.951,6.0,22.8,18.0,19.434825,2,18,23,28.0,2.01,4.62,0.97,0.982,20,24
2,SUV,18,10,13.5,11,9.892,13.5,51.3,40.5,5.4774,2,8,17,36.47,2.9,4.78,1.21,0.991,22,26
2,Small,17,9,4.0,3,6.763,4.0,15.2,12.0,5.4774,1,17,23,17.82,2.96,4.63,1.15,0.981,20,24
3,Small,18,9,4.0,3,10.06,4.0,15.2,12.0,2.426175,2,7,17,33.51,2.94,4.72,1.04,0.99,23,27
4,Sedan,18,7,6.0,11,12.971,6.0,22.8,18.0,0.685125,3,18,23,33.65,2.63,4.76,1.15,0.989,22,24
3,SUV,19,8,13.5,7,10.661,13.5,51.3,40.5,19.434825,3,19,23,43.03,3.51,4.73,0.92,0.993,21,25
2,Sedan,17,9,6.0,3,8.121,6.0,22.8,18.0,3.42945,3,7,16,48.89,1.52,4.61,1.23,0.987,23,28
5,Small,18,8,5.0,7,13.396,4.0,15.2,11.0,18.696825,3,6,9,31.75,2.18,4.74,0.93,0.986,23,25
5,Sedan,21,10,7.0,7,15.559,6.0,22.8,17.0,18.696825,1,1,8,32.31,1.12,4.69,1.07,0.973,20,22
1,SUV,17,7,13.5,7,11.514,13.5,51.3,40.5,0.685125,2,5,16,24.06,2.76,4.64,0.9,0.985,19,24
2,Small,18,10,4.0,7,9.816,4.0,15.2,12.0,3.42945,3,8,17,9.87,1.95,4.74,0.92,0.949,20,24
3,Truck,18,8,17.5,11,10.253,17.5,66.5,52.5,13.009950000000002,1,1,6,28.74,3.24,4.77,1.03,0.989,23,27
4,SUV,19,8,13.5,3,9.368,13.5,51.3,40.5,19.434825,3,6,18,9.11,1.32,4.61,0.9,0.92,22,24
3,Sedan,18,10,7.0,3,15.539,6.0,22.8,17.0,18.696825,1,8,17,21.34,2.26,4.6,1.03,0.979,21,26
4,Sedan,17,10,6.0,11,14.306,6.0,22.8,18.0,5.4774,2,8,16,21.53,2.77,4.6,1.04,0.983,21,26
5,Small,19,9,4.0,3,11.613,4.0,15.2,12.0,5.4774,2,6,8,39.01,3.18,4.67,1.05,0.992,23,25
1,Sedan,20,7,6.0,3,4.719,6.0,22.8,18.0,3.42945,2,20,23,23.04,1.17,4.65,1.21,0.964,20,22
5,SUV,19,11,13.5,11,12.068,13.5,51.3,40.5,5.4774,2,19,23,16.98,2.91,4.74,0.91,0.98,23,25
3,Sedan,18,9,6.0,7,9.063,6.0,22.8,18.0,19.434825,1,18,23,21.82,3.19,4.63,1.17,0.986,22,24
5,Sedan,19,9,6.0,7,8.838,6.0,22.8,18.0,1.33605,1,6,7,23.58,2.31,4.69,1.02,0.982,23,28
1,SUV,20,10,13.5,11,11.657,13.5,51.3,40.5,18.696825,3,1,8,37.37,2.37,4.79,1.08,0.989,21,26
3,Sedan,19,10,6.0,7,11.956,6.0,22.8,18.0,3.42945,1,19,23,9.79,3.52,4.77,1.18,0.971,22,26
1,Truck,22,11,17.5,3,11.579,17.5,66.5,52.5,19.434825,3,4,9,46.87,2.34,4.74,0.93,0.991,23,28
3,Sedan,19,11,6.0,7,11.399,6.0,22.8,18.0,13.009950000000002,3,9,12,26.88,2.97,4.74,1.05,0.988,22,24
2,Sedan,19,9,6.0,11,7.563,6.0,22.8,18.0,18.696825,1,6,7,27.76,1.83,4.64,1.11,0.981,21,25
2,Sedan,18,8,6.0,7,13.816,6.0,22.8,18.0,3.42945,3,1,6,26.93,1.74,4.61,0.99,0.979,23,25
3,Small,20,8,6.0,3,14.931,4.0,15.2,10.0,13.009950000000002,2,1,6,10.01,0.63,4.75,0.93,0.853,22,25
1,Small,19,11,4.0,3,8.384,4.0,15.2,12.0,2.426175,1,19,23,49.36,2.57,4.7,1.24,0.992,22,27
3,Small,21,9,4.0,3,10.631,4.0,15.2,12.0,0.685125,3,7,20,37.66,3.34,4.73,1.17,0.992,21,24
2,Small,19,8,5.0,11,14.019,4.0,15.2,11.0,18.696825,3,1,6,14.53,2.26,4.61,1.04,0.97,22,24
5,SUV,19,11,13.5,11,8.081,13.5,51.3,40.5,3.42945,3,19,23,9.54,2.54,4.62,1.0,0.96,23,28
5,Small,16,11,4.0,3,11.292,4.0,15.2,12.0,18.696825,3,5,9,16.01,1.33,4.72,1.06,0.954,21,26
2,Small,18,8,4.0,3,8.678,4.0,15.2,12.0,3.42945,1,1,6,35.08,1.99,4.75,0.9,0.986,22,24
3,Sedan,16,7,6.0,7,8.493,6.0,22.8,18.0,18.696825,2,5,7,21.53,2.79,4.76,0.95,0.983,19,21
4,Sedan,19,11,6.0,7,2.287,6.0,22.8,18.0,19.434825,3,9,18,14.59,3.18,4.62,1.23,0.979,23,27
4,Small,19,7,4.0,7,11.827,4.0,15.2,12.0,2.426175,3,19,23,27.53,1.73,4.72,1.15,0.979,19,23
4,Sedan,18,9,6.0,11,11.965,6.0,22.8,18.0,13.009950000000002,1,7,8,7.62,2.27,4.68,0.97,0.944,20,23
5,Sedan,18,9,6.0,11,6.22,6.0,22.8,18.0,5.4774,2,5,7,17.36,3.24,4.65,1.01,0.982,23,26
1,Sedan,20,11,6.0,3,14.392,6.0,22.8,18.0,2.426175,3,4,9,46.62,1.45,4.77,1.02,0.985,21,24
5,Sedan,19,9,6.0,3,8.234,6.0,22.8,18.0,2.426175,3,4,7,17.16,1.66,4.67,1.09,0.966,23,26
1,Small,17,10,4.0,3,9.774,4.0,15.2,12.0,1.33605,3,1,8,43.06,3.4,4.66,1.05,0.993,19,21
2,Small,19,9,4.0,7,11.808,4.0,15.2,12.0,0.685125,1,6,7,44.76,3.19,4.69,1.15,0.993,20,24
3,Sedan,17,10,6.0,7,2.865,6.0,22.8,18.0,3.42945,2,2,8,25.8,2.45,4.76,1.24,0.984,23,26
5,SUV,21,10,13.5,11,10.831,13.5,51.3,40.5,3.42945,3,8,20,33.05,0.65,4.66,0.99,0.955,21,25
2,SUV,17,11,13.5,3,7.398,13.5,51.3,40.5,2.426175,2,17,23,8.83,1.77,4.7,1.05,0.938,22,26
5,Sedan,17,10,6.0,7,13.294,6.0,22.8,18.0,5.4774,1,8,16,31.28,3.29,4.76,1.02,0.99,19,22
4,Sedan,18,9,6.0,7,4.367,6.0,22.8,18.0,3.42945,3,1,7,49.14,1.4,4.62,1.09,0.986,21,23
3,Small,20,9,4.0,7,11.67,4.0,15.2,12.0,5.4774,1,20,23,40.18,0.76,4.77,1.09,0.968,22,26
3,Sedan,20,10,9.0,7,20.542,6.0,22.8,15.0,0.685125,2,2,8,7.88,3.34,4.76,1.09,0.963,20,22
5,SUV,20,7,13.5,11,8.912,13.5,51.3,40.5,18.696825,2,5,19,40.26,1.6,4.64,1.11,0.985,19,23
4,Small,19,8,4.0,11,3.381,4.0,15.2,12.0,19.434825,1,19,23,39.01,0.62,4.75,1.1,0.959,21,24
1,Sedan,18,9,7.0,11,16.141,6.0,22.8,17.0,2.426175,2,7,17,10.52,1.54,4.79,1.06,0.94,23,26
2,SUV,20,9,13.5,11,5.173,13.5,51.3,40.5,3.42945,2,20,23,15.94,2.46,4.68,1.13,0.975,21,25
1,Sedan,17,9,6.0,7,10.703,6.0,22.8,18.0,1.33605,2,7,9,49.75,1.66,4.61,1.03,0.988,20,25
2,Sedan,17,9,6.0,7,10.296,6.0,22.8,18.0,19.434825,2,17,23,43.17,1.67,4.73,1.08,0.986,22,24
2,SUV,17,9,13.5,11,7.046,13.5,51.3,40.5,2.426175,3,17,23,19.31,2.19,4.66,1.15,0.977,23,25
3,Sedan,22,11,6.0,3,14.43,6.0,22.8,18.0,3.42945,3,7,10,18.03,2.71,4.67,1.19,0.98,23,26
3,Small,20,9,5.0,7,11.969,4.0,15.2,11.0,18.696825,3,7,19,40.92,1.67,4.63,1.13,0.985,22,27
2,Sedan,19,8,6.0,11,2.523,6.0,22.8,18.0,19.434825,3,6,9,45.47,3.13,4.63,1.07,0.993,20,23
5,Small,19,10,4.0,3,5.085,4.0,15.2,12.0,13.009950000000002,1,3,8,10.7,3.58,4.66,0.99,0.974,19,21
3,Small,18,10,4.0,3,9.859,4.0,15.2,12.0,5.4774,2,3,8,21.16,1.78,4.79,0.96,0.974,21,25
4,Small,20,8,4.0,11,10.909,4.0,15.2,12.0,3.42945,3,6,9,22.41,1.26,4.68,1.09,0.965,19,23
1,Sedan,19,8,6.0,11,4.426,6.0,22.8,18.0,18.696825,3,5,8,20.54,2.78,4.65,0.92,0.983,19,22
4,Sedan,19,9,6.0,3,13.849,6.0,22.8,18.0,13.009950000000002,1,7,18,11.05,2.1,4.69,0.92,0.958,23,25
1,Sedan,21,11,6.0,3,7.972,6.0,22.8,18.0,2.426175,3,9,20,12.49,2.78,4.75,1.24,0.972,20,22
2,Small,19,10,4.0,7,8.34,4.0,15.2,12.0,0.685125,2,8,18,45.79,3.36,4.67,0.94,0.994,23,25
1,Small,17,11,6.0,11,15.37,4.0,15.2,10.0,5.4774,2,3,9,9.23,1.77,4.7,0.98,0.941,23,28
4,Small,21,9,4.0,11,5.412,4.0,15.2,12.0,2.426175,3,7,20,7.05,2.77,4.66,1.19,0.95,23,26
4,Sedan,16,7,6.0,7,13.369,6.0,22.8,18.0,3.42945,1,5,15,24.47,0.61,4.66,1.17,0.935,23,26
2,Truck,20,8,17.5,3,7.383,17.5,66.5,52.5,18.696825,3,6,19,18.21,3.59,4.7,1.16,0.985,23,26
5,Sedan,21,9,6.0,3,9.373,6.0,22.8,18.0,13.009950000000002,1,2,7,6.81,0.89,4.74,1.16,0.848,21,24
5,Small,18,7,4.0,7,9.521,4.0,15.2,12.0,18.696825,1,18,23,41.57,2.84,4.7,1.18,0.992,19,22
2,Small,18,11,4.0,7,8.175,4.0,15.2,12.0,1.33605,3,9,17,34.08,2.09,4.75,1.1,0.986,21,25
1,SUV,19,11,13.5,11,8.054,13.5,51.3,40.5,18.696825,3,9,18,34.56,0.71,4.75,1.1,0.96,23,27
5,Small,20,8,4.0,3,10.172,4.0,15.2,12.0,0.685125,3,6,9,35.86,0.91,4.75,1.1,0.97,21,25
2,Small,17,8,4.0,7,3.738,4.0,15.2,12.0,3.42945,1,6,7,20.23,2.4,4.7,1.14,0.98,22,25
3,SUV,20,8,13.5,3,7.976,13.5,51.3,40.5,0.685125,3,20,23,26.86,3.13,4.62,0.91,0.988,21,23
4,Truck,18,10,17.5,7,11.202,17.5,66.5,52.5,0.685125,3,18,23,41.57,2.69,4.62,1.04,0.991,20,25
3,Small,19,8,6.0,7,16.372,4.0,15.2,10.0,0.685125,3,19,23,22.4,1.76,4.77,1.1,0.975,21,25
3,Sedan,17,10,8.0,7,17.97,6.0,22.8,16.0,0.685125,1,8,16,40.66,0.85,4.78,1.11,0.971,23,28
1,SUV,19,11,13.5,3,7.007,13.5,51.3,40.5,1.33605,2,19,23,49.81,1.25,4.78,1.02,0.984,19,23
3,SUV,20,9,13.5,7,9.204,13.5,51.3,40.5,0.685125,1,20,23,30.89,2.91,4.63,1.13,0.989,23,27
2,Sedan,19,10,6.0,7,6.981,6.0,22.8,18.0,0.685125,2,7,9,12.79,1.38,4.64,1.16,0.945,19,23
1,Small,18,12,6.0,7,15.248,4.0,15.2,10.0,2.426175,2,18,23,20.18,3.04,4.7,1.08,0.984,19,22
3,SUV,20,11,13.5,3,5.693,13.5,51.3,40.5,3.42945,3,1,9,21.16,3.17,4.78,1.24,0.985,22,27
3,Sedan,20,10,6.0,7,12.425,6.0,22.8,18.0,19.434825,3,3,8,24.98,2.19,4.6,1.16,0.982,19,21
1,SUV,21,8,13.5,3,8.053,13.5,51.3,40.5,18.696825,2,21,23,23.4,0.6,4.67,1.23,0.931,22,27
4,Sedan,18,7,6.0,3,10.543,6.0,22.8,18.0,13.009950000000002,1,4,5,42.03,3.33,4.6,1.1,0.993,22,24
1,Sedan,19,8,6.0,3,12.368,6.0,22.8,18.0,2.426175,1,3,6,42.24,2.29,4.7,1.19,0.99,19,21
4,Sedan,19,8,6.0,3,9.508,6.0,22.8,18.0,5.4774,3,6,18,48.51,2.68,4.74,0.96,0.992,22,25
2,Sedan,18,7,6.0,7,9.872,6.0,22.8,18.0,18.696825,1,5,17,40.96,1.7,4.74,1.12,0.986,20,22
4,Small,18,8,5.0,3,13.984,4.0,15.2,11.0,19.434825,1,1,6,43.94,0.72,4.79,1.12,0.969,19,24
4,Small,18,9,5.0,7,12.836,4.0,15.2,11.0,1.33605,3,7,17,34.6,2.4,4.74,0.91,0.988,19,22
2,Sedan,19,7,6.0,3,8.677,6.0,22.8,18.0,19.434825,2,19,23,21.43,2.79,4.77,0.93,0.983,19,24
1,Sedan,16,11,6.0,3,5.568,6.0,22.8,18.0,2.426175,1,9,15,25.32,2.15,4.64,1.23,0.982,23,28
3,Small,20,10,5.0,11,13.67,4.0,15.2,11.0,0.685125,3,8,19,32.21,1.83,4.63,1.21,0.983,21,23
2,SUV,20,8,13.5,11,5.702,13.5,51.3,40.5,19.434825,1,1,6,8.95,0.99,4.78,1.07,0.893,22,24
1,SUV,17,10,13.5,3,12.605,13.5,51.3,40.5,0.685125,2,8,16,23.53,3.39,4.75,0.96,0.988,20,25
2,Small,18,11,4.0,7,8.94,4.0,15.2,12.0,3.42945,3,18,23,43.13,2.74,4.69,1.08,0.992,20,25
1,SUV,20,10,13.5,3,11.69,13.5,51.3,40.5,1.33605,3,20,23,29.25,1.54,4.73,1.17,0.978,19,21
5,Sedan,19,8,6.0,3,7.424,6.0,22.8,18.0,5.4774,2,6,18,33.97,2.04,4.62,0.97,0.986,19,24
2,SUV,18,8,13.5,7,12.701,13.5,51.3,40.5,18.696825,2,6,17,37.27,1.17,4.71,1.25,0.977,21,26
2,Sedan,20,10,6.0,3,7.5,6.0,22.8,18.0,13.009950000000002,1,4,8,15.1,3.4,4.75,1.11,0.981,19,23
3,SUV,17,8,13.5,7,12.962,13.5,51.3,40.5,3.42945,3,5,8,15.79,2.7,4.72,1.25,0.977,20,25
5,Small,18,10,4.0,11,11.122,4.0,15.2,12.0,3.42945,2,7,9,18.82,2.87,4.65,1.1,0.982,19,22
4,Small,17,9,4.0,7,9.812,4.0,15.2,12.0,1.33605,3,7,16,41.06,1.21,4.62,0.9,0.98,23,27
2,Small,18,10,6.0,3,14.791,4.0,15.2,10.0,1.33605,2,8,17,27.7,1.74,4.67,0.97,0.979,22,27
2,Sedan,18,9,6.0,3,12.528,6.0,22.8,18.0,19.434825,3,7,17,36.11,2.84,4.78,1.08,0.99,19,22
2,Sedan,19,9,6.0,7,9.954,6.0,22.8,18.0,18.696825,2,1,7,18.15,0.51,4.77,1.01,0.898,19,23
2,SUV,19,10,13.5,7,15.728,13.5,51.3,40.5,13.009950000000002,1,6,8,12.51,1.87,4.75,0.9,0.958,23,26
5,SUV,20,9,13.5,11,11.788,13.5,51.3,40.5,0.685125,1,2,7,31.82,0.55,4.63,0.94,0.944,22,24
2,SUV,19,8,13.5,3,6.191,13.5,51.3,40.5,19.434825,2,19,23,34.08,2.78,4.67,0.99,0.99,19,24
3,SUV,18,8,13.5,7,6.681,13.5,51.3,40.5,1.33605,1,6,17,32.06,1.8,4.8,1.15,0.983,22,26
3,Truck,21,8,17.5,3,11.484,17.5,66.5,52.5,1.33605,1,21,23,12.56,2.01,4.62,1.01,0.961,23,28
1,Sedan,17,8,6.0,3,11.179,6.0,22.8,18.0,5.4774,1,17,23,39.68,1.35,4.69,1.04,0.982,22,25
2,SUV,22,8,13.5,3,10.399,13.5,51.3,40.5,18.696825,1,4,6,21.88,0.59,4.79,1.09,0.925,19,23
1,Small,18,8,7.0,7,17.937,4.0,15.2,9.0,5.4774,1,4,6,32.82,0.53,4.73,1.21,0.944,20,25
4,Sedan,19,10,6.0,11,12.822,6.0,22.8,18.0,2.426175,2,8,18,12.77,0.65,4.65,1.07,0.886,21,23
3,Sedan,19,9,6.0,11,14.418,6.0,22.8,18.0,13.009950000000002,1,5,7,29.96,1.76,4.69,1.23,0.981,21,25
3,Truck,19,11,17.5,7,13.375,17.5,66.5,52.5,18.696825,2,5,9,35.14,0.59,4.65,0.95,0.953,23,28
3,Small,20,9,4.0,11,5.783,4.0,15.2,12.0,18.696825,1,7,19,38.88,2.55,4.77,0.93,0.99,19,23
5,Sedan,19,9,6.0,7,8.822,6.0,22.8,18.0,3.42945,3,7,18,15.59,2.96,4.68,1.08,0.979,19,23
1,Small,18,7,4.0,7,1.441,4.0,15.2,12.0,13.009950000000002,3,5,17,16.12,1.19,4.68,0.97,0.949,19,22
