NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads,SL_cycle,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
2,SUV,18,6,13.5,3,17.024,13.5,51.3,40.5,3.42945,1,5,6,16.86,0.84,4.67,1.0,0.932,21,23
2,Small,19,6,4.0,7,10.327,4.0,15.2,12.0,1.33605,3,19,23,42.43,3.36,4.61,1.11,0.993,23,27
2,SUV,17,9,13.5,7,9.189,13.5,51.3,40.5,2.426175,3,8,16,16.5,1.82,4.69,1.06,0.967,23,27
5,SUV,16,9,13.5,7,11.97,13.5,51.3,40.5,0.685125,3,7,10,15.32,1.86,4.6,1.14,0.966,23,25
1,SUV,19,8,13.5,3,7.709,13.5,51.3,40.5,0.685125,3,7,18,32.29,2.85,4.73,1.13,0.989,22,27
2,Small,19,9,6.0,7,14.682,4.0,15.2,10.0,1.33605,1,19,23,37.38,3.55,4.73,0.94,0.992,23,26
2,SUV,20,7,13.5,3,13.24,13.5,51.3,40.5,0.685125,1,6,19,14.37,1.63,4.76,1.12,0.958,20,22
1,Small,18,9,4.0,7,8.641,4.0,15.2,12.0,0.685125,3,18,23,29.83,3.07,4.68,1.09,0.989,19,22
1,Sedan,16,9,6.0,3,6.028,6.0,22.8,18.0,2.426175,1,8,15,17.68,1.21,4.8,1.17,0.954,23,26
2,Small,21,10,4.0,3,8.125,4.0,15.2,12.0,19.434825,2,9,20,41.49,0.9,4.79,0.96,0.974,22,27
1,Truck,17,6,17.5,7,7.994,17.5,66.5,52.5,0.685125,2,5,16,8.83,0.67,4.65,1.0,0.844,23,28
5,Sedan,21,7,6.0,7,10.374,6.0,22.8,18.0,0.685125,2,6,20,6.92,1.0,4.74,0.9,0.865,20,24
5,Sedan,21,9,6.0,7,9.816,6.0,22.8,18.0,5.4774,3,7,10,22.48,0.94,4.66,0.95,0.954,22,25
4,Sedan,18,8,6.0,7,5.837,6.0,22.8,18.0,0.685125,3,18,23,42.18,2.16,4.62,1.0,0.989,19,21
3,Sedan,19,7,6.0,11,11.08,6.0,22.8,18.0,19.434825,2,2,6,18.65,3.19,4.77,1.23,0.983,21,26
5,SUV,17,7,13.5,3,12.802,13.5,51.3,40.5,13.009950000000002,3,6,9,8.33,1.14,4.78,1.22,0.9,19,24
1,Sedan,17,8,6.0,3,12.995,6.0,22.8,18.0,0.685125,1,17,23,27.12,0.99,4.77,1.24,0.963,21,24
5,Small,17,8,4.0,7,11.301,4.0,15.2,12.0,1.33605,2,17,23,41.59,1.23,4.66,1.15,0.981,19,24
5,Sedan,18,7,6.0,11,6.923,6.0,22.8,18.0,5.4774,3,6,17,43.56,0.65,4.67,1.07,0.965,19,23
3,Sedan,20,9,6.0,7,11.875,6.0,22.8,18.0,0.685125,1,5,8,47.63,2.86,4.68,0.98,0.993,20,23
2,Small,17,8,4.0,3,6.5,4.0,15.2,12.0,0.685125,2,7,16,15.19,2.99,4.65,1.18,0.978,20,22
3,Small,16,6,4.0,11,7.137,4.0,15.2,12.0,0.685125,3,2,5,8.01,2.87,4.77,1.22,0.957,19,24
4,Small,16,10,4.0,11,11.363,4.0,15.2,12.0,18.696825,2,8,10,18.58,3.11,4.67,1.07,0.983,23,28
2,Small,18,10,4.0,3,11.618,4.0,15.2,12.0,2.426175,3,18,23,37.36,2.86,4.61,1.13,0.991,22,24
1,Sedan,18,8,6.0,7,8.421,6.0,22.8,18.0,19.434825,2,7,17,31.95,1.42,4.62,1.0,0.978,19,23
5,SUV,19,7,13.5,7,7.374,13.5,51.3,40.5,18.696825,2,6,18,43.89,2.18,4.69,1.11,0.99,19,24
4,Sedan,21,10,6.0,7,6.465,6.0,22.8,18.0,1.33605,1,21,23,20.93,1.83,4.8,1.07,0.974,20,22
1,Sedan,20,6,6.0,7,10.604,6.0,22.8,18.0,0.685125,2,20,23,25.52,2.41,4.71,1.07,0.984,19,22
2,Small,21,6,4.0,3,9.738,4.0,15.2,12.0,13.009950000000002,2,5,20,29.36,1.75,4.69,1.14,0.981,19,22
5,Small,18,8,4.0,11,6.626,4.0,15.2,12.0,2.426175,2,7,9,6.83,3.36,4.64,1.22,0.957,23,27
4,Small,17,7,7.0,11,19.768,4.0,15.2,9.0,0.685125,2,6,16,41.2,2.33,4.78,1.15,0.99,23,25
2,Sedan,16,8,6.0,7,7.856,6.0,22.8,18.0,19.434825,3,7,15,36.5,0.53,4.66,1.25,0.95,21,24
3,Sedan,17,9,6.0,11,11.857,6.0,22.8,18.0,13.009950000000002,3,17,23,15.52,2.99,4.75,1.12,0.979,19,24
4,Sedan,19,8,6.0,3,7.477,6.0,22.8,18.0,18.696825,1,19,23,34.29,1.67,4.77,1.16,0.983,23,25
2,Sedan,20,7,6.0,3,14.882,6.0,22.8,18.0,3.42945,1,5,6,43.26,2.86,4.63,1.18,0.992,23,28
1,Small,17,9,4.0,11,10.408,4.0,15.2,12.0,3.42945,1,8,16,14.8,3.23,4.65,0.95,0.979,23,27
4,Small,18,8,4.0,3,8.494,4.0,15.2,12.0,1.33605,3,7,17,32.66,2.68,4.77,1.12,0.989,19,22
1,Small,21,8,5.0,3,12.818,4.0,15.2,11.0,19.434825,1,7,20,9.57,2.68,4.7,0.98,0.962,21,24
1,Sedan,20,10,6.0,3,13.086,6.0,22.8,18.0,1.33605,1,9,19,8.67,2.88,4.74,1.21,0.961,23,28
3,SUV,17,9,13.5,7,7.334,13.5,51.3,40.5,5.4774,2,4,8,28.12,0.76,4.64,1.23,0.954,22,26
2,Small,17,7,5.0,11,14.416,4.0,15.2,11.0,0.685125,1,17,23,17.17,3.06,4.67,1.11,0.981,19,24
5,Sedan,19,7,6.0,7,5.597,6.0,22.8,18.0,5.4774,2,1,6,24.83,3.26,4.77,1.23,0.988,22,25
3,Sedan,18,10,6.0,3,13.552,6.0,22.8,18.0,5.4774,2,18,23,26.92,2.21,4.63,0.94,0.983,22,25
3,Sedan,17,8,7.0,3,17.22,6.0,22.8,17.0,19.434825,1,7,16,29.01,2.22,4.67,0.9,0.985,20,24
3,Sedan,18,8,6.0,3,7.978,6.0,22.8,18.0,19.434825,1,18,23,19.26,2.73,4.71,0.91,0.981,21,23
1,Small,19,7,4.0,7,6.658,4.0,15.2,12.0,18.696825,3,2,6,30.81,1.75,4.67,1.11,0.982,23,25
1,Sedan,16,8,6.0,7,9.743,6.0,22.8,18.0,13.009950000000002,2,7,15,43.82,3.58,4.76,0.98,0.994,23,27
4,Small,19,7,4.0,7,9.477,4.0,15.2,12.0,1.33605,1,6,18,49.84,1.89,4.79,0.94,0.989,20,22
1,Truck,17,9,17.5,7,8.162,17.5,66.5,52.5,19.434825,1,8,9,8.03,0.85,4.73,0.97,0.864,21,25
4,Small,16,8,4.0,11,11.819,4.0,15.2,12.0,19.434825,2,2,7,28.16,1.64,4.73,1.03,0.979,19,22
1,Truck,17,10,17.5,7,6.347,17.5,66.5,52.5,1.33605,2,9,16,31.76,3.1,4.75,0.97,0.99,23,26
2,Small,20,7,5.0,11,13.763,4.0,15.2,11.0,3.42945,1,6,19,31.68,1.79,4.71,0.9,0.983,21,26
5,Sedan,17,7,7.0,11,15.357,6.0,22.8,17.0,2.426175,1,4,6,31.84,0.66,4.73,1.19,0.954,22,26
4,Sedan,18,8,7.0,11,17.069,6.0,22.8,17.0,1.33605,1,7,17,31.54,3.13,4.71,0.95,0.99,23,28
1,Truck,16,7,17.5,11,7.77,17.5,66.5,52.5,19.434825,1,3,6,21.6,3.34,4.63,1.22,0.986,23,28
3,Small,16,6,4.0,7,10.371,4.0,15.2,12.0,19.434825,3,3,6,20.35,3.34,4.61,1.21,0.985,22,24
1,Sedan,18,6,6.0,7,13.396,6.0,22.8,18.0,1.33605,1,5,6,20.27,1.11,4.68,1.15,0.957,23,25
5,Small,18,7,4.0,7,9.647,4.0,15.2,12.0,5.4774,2,18,23,15.06,1.22,4.69,1.23,0.947,19,22
2,Small,20,10,4.0,11,10.566,4.0,15.2,12.0,0.685125,2,6,9,11.89,2.3,4.73,1.17,0.964,21,23
5,Truck,19,8,17.5,7,14.285,17.5,66.5,52.5,0.685125,2,7,9,23.94,1.12,4.67,1.18,0.963,22,24
1,Truck,17,10,17.5,3,11.476,17.5,66.5,52.5,19.434825,1,8,9,36.49,1.47,4.67,1.23,0.982,21,25
1,SUV,18,7,13.5,7,12.851,13.5,51.3,40.5,0.685125,2,6,17,39.53,2.41,4.79,1.02,0.99,19,23
5,Sedan,19,8,6.0,11,7.101,6.0,22.8,18.0,3.42945,3,1,7,25.83,0.79,4.76,0.91,0.952,19,21
5,Small,18,7,4.0,7,10.815,4.0,15.2,12.0,18.696825,1,6,17,16.81,3.28,4.66,1.03,0.982,21,25
1,Truck,19,10,17.5,7,9.073,17.5,66.5,52.5,19.434825,2,19,23,22.45,1.5,4.73,0.91,0.971,20,22
1,SUV,20,7,13.5,11,11.369,13.5,51.3,40.5,1.33605,2,20,23,39.32,3.37,4.77,1.22,0.992,22,26
3,Small,17,8,7.0,3,17.475,4.0,15.2,9.0,19.434825,2,7,9,19.24,1.39,4.64,1.05,0.963,19,24
4,SUV,21,11,13.5,11,4.381,13.5,51.3,40.5,1.33605,2,21,23,26.79,3.26,4.63,0.98,0.989,23,28
5,Small,17,10,4.0,11,10.855,4.0,15.2,12.0,3.42945,1,7,9,9.51,1.54,4.6,1.18,0.934,20,25
2,Small,19,7,4.0,3,9.824,4.0,15.2,12.0,13.009950000000002,1,19,23,19.09,2.51,4.76,0.97,0.979,20,24
4,Small,16,8,5.0,7,12.461,4.0,15.2,11.0,2.426175,2,7,9,45.5,1.8,4.77,1.07,0.988,19,24
1,Small,17,9,4.0,11,9.795,4.0,15.2,12.0,2.426175,1,8,16,20.66,3.22,4.64,1.24,0.985,21,25
5,Small,20,8,4.0,3,8.156,4.0,15.2,12.0,2.426175,1,20,23,10.03,3.34,4.74,1.13,0.971,19,23
2,Sedan,21,8,6.0,3,12.976,6.0,22.8,18.0,5.4774,3,5,8,46.28,1.0,4.77,1.12,0.979,23,27
1,Small,17,9,4.0,11,8.494,4.0,15.2,12.0,18.696825,2,8,16,34.14,1.86,4.75,1.19,0.984,20,25
5,Sedan,20,10,7.0,11,15.929,6.0,22.8,17.0,19.434825,1,20,23,33.7,1.86,4.6,1.22,0.984,23,28
3,Small,17,8,5.0,11,13.487,4.0,15.2,11.0,2.426175,2,7,16,49.7,2.86,4.6,1.16,0.993,19,24
3,Truck,19,11,17.5,3,12.903,17.5,66.5,52.5,18.696825,2,10,18,39.17,0.82,4.76,1.12,0.969,22,27
4,Sedan,20,10,6.0,3,6.844,6.0,22.8,18.0,2.426175,3,20,23,26.2,3.24,4.66,0.95,0.988,20,23
2,Small,18,10,5.0,11,14.163,4.0,15.2,11.0,18.696825,3,9,17,19.84,3.48,4.71,0.98,0.986,20,24
1,Sedan,16,10,6.0,7,10.296,6.0,22.8,18.0,5.4774,1,7,9,23.98,1.49,4.62,1.07,0.972,20,25
2,SUV,20,7,13.5,3,9.86,13.5,51.3,40.5,1.33605,3,6,19,43.66,0.87,4.64,0.94,0.974,19,21
4,Sedan,19,7,6.0,11,9.277,6.0,22.8,18.0,3.42945,2,6,18,29.67,0.9,4.62,1.09,0.963,19,23
1,Small,20,11,4.0,11,8.442,4.0,15.2,12.0,3.42945,1,10,19,24.48,3.3,4.79,1.0,0.988,20,22
2,SUV,19,8,13.5,3,10.724,13.5,51.3,40.5,18.696825,2,19,23,50.07,3.46,4.75,1.02,0.994,21,23
4,SUV,16,6,13.5,7,11.093,13.5,51.3,40.5,0.685125,1,4,5,40.52,2.12,4.77,1.24,0.988,21,26
4,Small,20,9,4.0,11,7.492,4.0,15.2,12.0,13.009950000000002,2,8,19,34.61,2.47,4.75,1.13,0.988,20,23
4,SUV,20,9,13.5,3,5.495,13.5,51.3,40.5,18.696825,3,8,19,18.9,0.89,4.77,1.15,0.942,23,26
2,Small,18,7,4.0,11,8.921,4.0,15.2,12.0,19.434825,1,6,17,39.39,1.01,4.73,1.24,0.975,20,24
1,Sedan,19,7,7.0,3,15.959,6.0,22.8,17.0,3.42945,2,3,6,21.37,3.29,4.79,0.97,0.986,23,26
4,Truck,18,9,17.5,3,13.651,17.5,66.5,52.5,1.33605,2,8,17,31.26,0.89,4.76,0.98,0.965,19,22
5,Truck,18,7,17.5,11,10.464,17.5,66.5,52.5,2.426175,3,1,6,25.7,1.89,4.77,1.2,0.98,22,27
1,SUV,18,8,13.5,3,4.616,13.5,51.3,40.5,3.42945,3,3,7,13.26,1.56,4.63,1.07,0.953,20,25
4,Small,19,7,4.0,11,6.963,4.0,15.2,12.0,19.434825,1,3,6,16.76,0.63,4.61,1.05,0.91,22,25
3,Truck,19,8,17.5,3,11.18,17.5,66.5,52.5,0.685125,2,19,23,15.01,2.37,4.78,1.14,0.972,19,24
3,Sedan,17,7,6.0,7,9.453,6.0,22.8,18.0,18.696825,3,6,16,7.44,2.34,4.67,1.14,0.944,22,24
3,Small,19,10,4.0,7,5.743,4.0,15.2,12.0,2.426175,2,1,9,14.65,2.12,4.61,1.14,0.968,19,24
3,Small,17,7,4.0,7,6.531,4.0,15.2,12.0,0.685125,3,3,6,28.21,1.02,4.67,1.17,0.966,19,21
2,Sedan,19,8,6.0,11,8.945,6.0,22.8,18.0,1.33605,2,7,18,29.11,1.77,4.61,0.91,0.981,21,24
3,Truck,18,9,17.5,7,12.747,17.5,66.5,52.5,3.42945,2,2,8,33.52,1.49,4.68,1.04,0.98,22,24
2,Small,19,8,4.0,7,11.137,4.0,15.2,12.0,18.696825,3,7,18,45.66,2.03,4.78,0.93,0.989,22,27
1,SUV,17,10,13.5,7,16.929,13.5,51.3,40.5,2.426175,3,17,23,16.91,0.52,4.67,0.93,0.893,22,25
1,Truck,22,10,17.5,11,12.318,17.5,66.5,52.5,19.434825,1,8,9,40.64,3.35,4.77,1.02,0.993,22,27
1,Sedan,19,9,6.0,11,9.382,6.0,22.8,18.0,3.42945,3,6,9,14.27,0.69,4.71,1.03,0.903,21,23
4,SUV,19,11,13.5,3,7.277,13.5,51.3,40.5,2.426175,1,3,10,20.32,2.13,4.67,1.21,0.977,23,27
3,Small,16,8,4.0,3,2.223,4.0,15.2,12.0,18.696825,3,7,15,19.09,0.84,4.64,1.25,0.94,20,25
5,Truck,17,6,17.5,7,11.915,17.5,66.5,52.5,18.696825,2,17,23,17.4,1.07,4.62,0.97,0.948,20,24
5,Small,18,7,4.0,3,8.775,4.0,15.2,12.0,0.685125,2,6,17,20.61,1.01,4.64,0.92,0.953,23,25
1,SUV,17,7,13.5,11,13.619,13.5,51.3,40.5,3.42945,1,6,16,30.01,3.11,4.76,1.04,0.989,22,26
1,Small,17,9,5.0,11,14.445,4.0,15.2,11.0,13.009950000000002,1,17,23,43.9,1.92,4.62,1.17,0.988,23,27
3,Sedan,18,7,6.0,3,9.213,6.0,22.8,18.0,19.434825,2,5,7,35.74,0.78,4.69,0.91,0.965,22,25
5,Sedan,18,7,6.0,3,4.389,6.0,22.8,18.0,0.685125,3,18,23,25.98,1.87,4.65,1.17,0.98,23,25
2,Sedan,18,9,6.0,11,9.752,6.0,22.8,18.0,1.33605,1,8,17,35.65,2.76,4.65,0.99,0.99,22,25
2,SUV,17,9,13.5,3,5.771,13.5,51.3,40.5,0.685125,2,8,10,43.34,0.9,4.68,1.07,0.975,20,24
3,Small,19,9,4.0,3,11.483,4.0,15.2,12.0,3.42945,2,8,18,35.79,2.59,4.69,0.95,0.989,20,24
3,Sedan,17,9,6.0,11,12.802,6.0,22.8,18.0,5.4774,3,8,11,41.55,0.63,4.75,1.1,0.963,19,21
4,SUV,20,10,13.5,11,13.767,13.5,51.3,40.5,18.696825,1,5,9,40.12,1.54,4.72,1.01,0.984,23,27
4,Truck,18,6,17.5,7,13.639,17.5,66.5,52.5,13.009950000000002,3,5,8,36.45,3.39,4.65,1.06,0.992,22,25
5,Small,18,9,4.0,3,9.615,4.0,15.2,12.0,3.42945,1,8,17,10.5,1.67,4.78,1.13,0.945,23,28
5,Truck,18,8,17.5,3,8.445,17.5,66.5,52.5,3.42945,1,18,23,46.89,2.22,4.77,1.24,0.99,21,23
5,Truck,17,9,17.5,7,13.116,17.5,66.5,52.5,2.426175,2,7,9,30.69,2.72,4.76,1.08,0.988,19,24
3,Small,18,7,5.0,3,13.89,4.0,15.2,11.0,1.33605,3,18,23,22.83,0.77,4.68,1.04,0.945,21,25
1,Small,17,8,4.0,3,8.215,4.0,15.2,12.0,5.4774,3,17,23,48.86,1.44,4.78,0.97,0.986,22,26
5,Sedan,17,7,6.0,7,10.858,6.0,22.8,18.0,5.4774,3,6,16,27.05,0.94,4.61,1.16,0.961,23,26
1,Small,18,6,4.0,11,7.771,4.0,15.2,12.0,0.685125,1,5,17,11.96,1.77,4.64,1.18,0.954,19,22
3,SUV,17,8,13.5,7,12.564,13.5,51.3,40.5,5.4774,3,2,7,25.63,2.32,4.64,1.2,0.983,23,28
1,Sedan,18,8,6.0,7,9.703,6.0,22.8,18.0,3.42945,1,6,7,10.54,1.01,4.69,1.08,0.91,21,25
3,Small,20,9,4.0,11,6.392,4.0,15.2,12.0,1.33605,3,8,19,31.56,2.57,4.68,1.14,0.988,21,24
4,SUV,19,11,13.5,11,3.97,13.5,51.3,40.5,19.434825,1,1,10,43.83,1.98,4.75,0.92,0.989,19,24
5,SUV,17,7,13.5,11,10.785,13.5,51.3,40.5,2.426175,3,17,23,42.07,1.37,4.79,1.23,0.983,20,22
4,Sedan,17,7,6.0,7,3.79,6.0,22.8,18.0,13.009950000000002,2,6,16,24.67,3.39,4.66,1.23,0.988,22,24
2,SUV,18,8,13.5,7,15.077,13.5,51.3,40.5,0.685125,2,5,7,46.63,3.2,4.62,1.2,0.993,19,23
1,Sedan,20,6,6.0,7,9.264,6.0,22.8,18.0,18.696825,1,5,19,24.57,0.67,4.62,1.12,0.941,21,24
5,SUV,20,10,13.5,11,12.289,13.5,51.3,40.5,2.426175,2,1,9,23.71,1.75,4.66,1.15,0.976,20,23
2,Sedan,17,10,6.0,7,10.173,6.0,22.8,18.0,3.42945,2,9,16,15.07,0.78,4.75,0.95,0.918,21,25
1,SUV,21,8,13.5,3,15.026,13.5,51.3,40.5,3.42945,1,7,20,28.84,1.09,4.63,0.99,0.969,20,22
1,Small,18,7,5.0,11,14.186,4.0,15.2,11.0,1.33605,2,6,17,12.69,0.59,4.68,1.18,0.875,19,24
2,SUV,18,9,13.5,11,13.952,13.5,51.3,40.5,1.33605,2,18,23,19.23,1.48,4.65,1.21,0.965,19,24
3,Small,19,6,4.0,11,9.55,4.0,15.2,12.0,1.33605,1,5,6,31.1,0.59,4.69,0.96,0.947,22,25
4,SUV,19,7,13.5,3,2.629,13.5,51.3,40.5,5.4774,3,6,18,49.85,2.93,4.79,1.23,0.993,19,24
3,Truck,19,7,17.5,11,6.947,17.5,66.5,52.5,5.4774,1,4,6,8.54,0.94,4.74,1.08,0.883,22,25
1,Sedan,17,10,6.0,7,13.439,6.0,22.8,18.0,2.426175,1,9,16,17.73,2.77,4.72,0.95,0.98,20,23
4,Small,18,7,7.0,11,17.505,4.0,15.2,9.0,3.42945,3,18,23,43.23,1.28,4.7,1.02,0.982,19,23
4,Small,19,10,4.0,3,11.073,4.0,15.2,12.0,1.33605,2,9,11,37.54,3.04,4.79,1.03,0.991,23,26
5,Small,18,8,4.0,3,7.712,4.0,15.2,12.0,13.009950000000002,2,3,7,17.15,0.84,4.69,0.95,0.933,19,22
5,Sedan,21,8,6.0,3,10.851,6.0,22.8,18.0,18.696825,3,6,9,36.71,1.13,4.74,1.03,0.976,23,26
2,Truck,18,11,17.5,11,11.118,17.5,66.5,52.5,18.696825,2,18,23,7.6,3.25,4.67,1.13,0.96,23,25
1,Small,20,10,6.0,7,16.242,4.0,15.2,10.0,13.009950000000002,1,9,19,47.77,3.09,4.74,1.22,0.993,20,24
1,Truck,18,8,17.5,11,13.089,17.5,66.5,52.5,2.426175,2,5,7,46.65,2.42,4.69,0.95,0.991,22,26
5,Sedan,18,10,6.0,11,9.215,6.0,22.8,18.0,18.696825,1,7,9,14.98,1.75,4.66,1.12,0.963,22,24
4,Truck,19,6,17.5,3,9.052,17.5,66.5,52.5,3.42945,2,5,18,42.57,0.95,4.73,1.16,0.976,19,21
2,SUV,19,10,13.5,3,4.431,13.5,51.3,40.5,19.434825,1,9,18,30.51,1.12,4.72,1.04,0.971,22,25
4,Sedan,17,8,6.0,7,11.705,6.0,22.8,18.0,2.426175,1,17,23,39.39,2.03,4.62,1.16,0.988,22,26
4,Sedan,16,10,6.0,7,7.08,6.0,22.8,18.0,2.426175,3,2,9,30.59,3.43,4.76,1.17,0.991,21,23
2,Sedan,17,10,9.0,3,21.833,6.0,22.8,15.0,3.42945,1,5,9,35.49,1.78,4.68,1.12,0.984,23,26
4,Small,20,8,4.0,3,5.371,4.0,15.2,12.0,19.434825,2,2,7,21.99,3.44,4.62,1.24,0.987,21,23
2,Small,20,7,5.0,7,11.906,4.0,15.2,11.0,1.33605,3,1,6,21.56,0.61,4.64,0.98,0.927,23,26
2,SUV,20,7,13.5,11,10.722,13.5,51.3,40.5,3.42945,3,6,19,49.59,3.19,4.7,1.24,0.994,23,25
5,SUV,17,10,13.5,11,16.449,13.5,51.3,40.5,1.33605,3,17,23,21.02,1.7,4.66,1.22,0.972,20,22
2,Small,17,8,5.0,11,12.338,4.0,15.2,11.0,5.4774,1,3,7,22.71,1.34,4.76,1.25,0.968,21,25
4,Sedan,18,8,6.0,3,8.259,6.0,22.8,18.0,5.4774,3,18,23,40.16,1.98,4.61,0.93,0.988,22,25
1,Small,20,7,5.0,7,12.751,4.0,15.2,11.0,18.696825,3,2,6,28.43,3.04,4.64,0.97,0.988,22,25
2,SUV,21,8,13.5,11,8.392,13.5,51.3,40.5,1.33605,2,4,7,49.36,3.25,4.75,1.25,0.994,21,25
2,SUV,20,8,13.5,7,9.508,13.5,51.3,40.5,0.685125,1,4,7,48.59,1.05,4.64,1.12,0.981,21,23
5,Sedan,19,7,6.0,11,11.417,6.0,22.8,18.0,18.696825,1,19,23,21.62,3.02,4.72,1.19,0.985,20,22
4,Sedan,17,8,6.0,3,13.092,6.0,22.8,18.0,18.696825,3,7,16,28.01,1.68,4.74,1.13,0.979,20,23
3,Truck,17,8,17.5,7,9.245,17.5,66.5,52.5,1.33605,2,2,7,39.78,1.89,4.69,0.91,0.987,21,23
4,Sedan,18,8,6.0,7,13.378,6.0,22.8,18.0,2.426175,3,18,23,9.97,1.5,4.72,0.94,0.935,23,27
5,SUV,20,7,13.5,3,11.243,13.5,51.3,40.5,18.696825,1,3,6,45.5,2.95,4.74,0.91,0.993,19,21
1,SUV,19,10,13.5,11,4.196,13.5,51.3,40.5,2.426175,1,8,9,42.14,1.64,4.62,1.07,0.986,22,27
2,Sedan,17,9,6.0,11,7.644,6.0,22.8,18.0,2.426175,3,8,16,8.1,2.72,4.73,1.12,0.956,23,28
5,Small,18,7,5.0,7,14.201,4.0,15.2,11.0,5.4774,2,6,17,13.98,3.18,4.75,1.03,0.978,19,22
3,Sedan,20,9,6.0,7,8.939,6.0,22.8,18.0,0.685125,3,2,8,12.03,1.05,4.61,1.01,0.924,19,23
1,Small,19,8,4.0,11,10.619,4.0,15.2,12.0,0.685125,1,19,23,21.46,0.88,4.62,1.21,0.948,21,25
1,Small,18,8,4.0,7,9.076,4.0,15.2,12.0,2.426175,1,7,17,27.1,1.03,4.76,1.01,0.965,23,27
5,Sedan,17,9,6.0,7,7.45,6.0,22.8,18.0,2.426175,2,3,8,35.64,2.57,4.61,0.91,0.989,22,27
3,Sedan,17,8,7.0,3,15.952,6.0,22.8,17.0,1.33605,3,7,16,35.47,2.57,4.72,1.06,0.989,19,24
2,Small,18,8,6.0,11,15.24,4.0,15.2,10.0,3.42945,1,18,23,41.22,0.73,4.71,0.95,0.967,23,26
3,SUV,19,9,13.5,3,8.31,13.5,51.3,40.5,13.009950000000002,3,19,23,23.74,0.78,4.72,1.12,0.947,21,25
2,Small,18,9,4.0,3,7.567,4.0,15.2,12.0,2.426175,3,8,17,46.29,3.34,4.67,1.06,0.994,23,26
4,Sedan,20,9,6.0,7,13.116,6.0,22.8,18.0,3.42945,2,20,23,30.74,1.21,4.67,1.15,0.973,21,26
1,Sedan,21,7,6.0,3,8.929,6.0,22.8,18.0,3.42945,1,2,6,39.41,3.34,4.63,1.03,0.992,23,25
4,Truck,18,10,17.5,7,15.088,17.5,66.5,52.5,13.009950000000002,3,7,10,24.76,2.41,4.69,1.24,0.983,21,23
3,Small,21,8,4.0,7,8.366,4.0,15.2,12.0,3.42945,1,21,23,20.51,2.54,4.75,1.1,0.981,22,25
4,SUV,18,10,13.5,3,16.974,13.5,51.3,40.5,5.4774,2,4,9,26.44,1.01,4.77,1.0,0.963,22,25
4,Small,20,7,4.0,7,11.051,4.0,15.2,12.0,19.434825,2,20,23,40.41,1.66,4.67,1.11,0.985,19,21
5,Small,18,7,6.0,11,15.3,4.0,15.2,10.0,3.42945,1,18,23,34.59,0.65,4.77,1.2,0.956,20,24
2,Small,19,7,6.0,7,15.317,4.0,15.2,10.0,0.685125,1,19,23,26.0,2.11,4.61,1.03,0.982,19,21
5,Small,20,8,4.0,3,11.296,4.0,15.2,12.0,3.42945,1,7,19,36.03,1.17,4.74,1.02,0.977,19,22
1,SUV,20,8,13.5,11,12.094,13.5,51.3,40.5,3.42945,2,2,7,15.46,3.08,4.7,1.05,0.979,21,25
4,SUV,16,8,13.5,11,10.871,13.5,51.3,40.5,0.685125,1,16,23,41.78,2.21,4.62,1.03,0.989,22,26
5,SUV,19,9,13.5,3,13.142,13.5,51.3,40.5,19.434825,3,19,23,43.18,1.4,4.65,1.05,0.984,20,22
1,Sedan,19,9,6.0,3,7.679,6.0,22.8,18.0,0.685125,3,19,23,35.55,2.17,4.74,1.08,0.987,21,25
3,Sedan,20,7,6.0,7,10.707,6.0,22.8,18.0,18.696825,3,3,6,29.26,1.46,4.6,1.1,0.977,21,26
4,Small,18,10,5.0,7,13.378,4.0,15.2,11.0,3.42945,1,3,9,46.58,2.61,4.79,0.98,0.992,23,27
5,Sedan,18,7,6.0,11,6.33,6.0,22.8,18.0,5.4774,3,18,23,24.66,3.02,4.71,1.22,0.987,22,26
1,Small,17,9,4.0,11,6.793,4.0,15.2,12.0,18.696825,1,8,16,35.71,2.3,4.78,1.0,0.988,22,25
1,SUV,21,8,13.5,3,10.219,13.5,51.3,40.5,19.434825,3,5,8,13.27,2.16,4.63,1.12,0.966,21,26
2,Small,17,9,5.0,3,13.811,4.0,15.2,11.0,19.434825,1,2,8,44.66,1.77,4.63,1.1,0.987,23,27
4,Truck,18,7,17.5,11,5.862,17.5,66.5,52.5,18.696825,1,6,17,43.36,1.12,4.6,1.09,0.98,23,26
3,Sedan,18,7,6.0,11,10.858,6.0,22.8,18.0,1.33605,2,1,6,30.83,1.05,4.61,1.24,0.97,23,27
4,Sedan,17,8,6.0,11,5.517,6.0,22.8,18.0,13.009950000000002,2,2,7,38.47,1.97,4.71,1.03,0.987,20,24
3,Sedan,20,10,6.0,11,7.327,6.0,22.8,18.0,19.434825,3,5,9,38.31,1.57,4.73,1.21,0.984,22,27
4,Small,18,8,4.0,7,10.121,4.0,15.2,12.0,1.33605,1,2,7,25.53,2.67,4.79,1.21,0.985,23,28
5,SUV,17,7,13.5,3,13.133,13.5,51.3,40.5,13.009950000000002,2,17,23,17.27,1.03,4.71,0.97,0.945,19,24
3,Sedan,22,8,6.0,11,9.345,6.0,22.8,18.0,18.696825,1,7,8,34.25,0.85,4.78,1.14,0.966,21,24
