NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads,SL_cycle,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
5,Sedan,17,6,6.0,7,7.845,6.0,22.8,18.0,3.42945,3,4,7,26.33,3.54,4.7,0.95,0.989,23,25
3,Small,16,7,6.0,7,16.538,4.0,15.2,10.0,19.434825,2,6,15,8.53,2.87,4.68,1.13,0.96,19,24
3,Sedan,19,9,7.0,3,16.535,6.0,22.8,17.0,1.33605,1,7,8,23.64,1.18,4.76,1.19,0.965,20,23
3,Small,19,9,4.0,7,7.769,4.0,15.2,12.0,18.696825,3,19,23,49.88,1.39,4.62,1.06,0.986,21,26
4,Small,20,10,6.0,7,16.157,4.0,15.2,10.0,3.42945,2,20,23,30.93,1.89,4.68,1.07,0.983,20,22
5,SUV,20,11,13.5,3,10.099,13.5,51.3,40.5,0.685125,3,20,23,31.04,2.8,4.66,1.2,0.989,23,27
3,Truck,20,7,17.5,7,11.578,17.5,66.5,52.5,2.426175,1,3,6,24.57,0.74,4.74,1.01,0.946,22,25
3,Small,17,8,4.0,7,8.482,4.0,15.2,12.0,1.33605,2,7,9,48.14,3.39,4.66,0.94,0.994,20,23
2,Sedan,19,10,6.0,3,8.751,6.0,22.8,18.0,13.009950000000002,2,19,23,32.01,1.7,4.74,1.15,0.982,20,23
3,SUV,20,7,13.5,11,7.577,13.5,51.3,40.5,19.434825,3,3,6,25.29,2.22,4.65,0.91,0.982,21,26
5,Truck,19,10,17.5,3,14.505,17.5,66.5,52.5,19.434825,3,9,18,22.49,2.87,4.76,0.94,0.985,19,23
2,Sedan,21,6,6.0,11,6.709,6.0,22.8,18.0,0.685125,3,5,20,43.31,0.52,4.66,0.98,0.957,19,22
3,Sedan,17,8,6.0,7,13.612,6.0,22.8,18.0,19.434825,2,17,23,11.54,1.47,4.79,1.1,0.943,19,24
5,Truck,16,8,17.5,7,8.229,17.5,66.5,52.5,3.42945,2,5,7,29.37,2.37,4.76,1.17,0.986,23,28
2,SUV,18,10,13.5,3,12.384,13.5,51.3,40.5,0.685125,2,18,23,37.24,2.66,4.71,1.16,0.99,22,26
5,Small,18,10,7.0,11,17.223,4.0,15.2,9.0,5.4774,3,18,23,46.55,1.19,4.63,1.2,0.982,19,23
3,Truck,21,7,17.5,7,18.957,17.5,66.5,52.5,19.434825,3,3,6,19.82,2.26,4.74,1.02,0.978,21,26
1,Small,18,8,4.0,11,10.893,4.0,15.2,12.0,19.434825,3,7,17,34.49,3.56,4.68,1.11,0.992,20,22
3,Small,20,6,4.0,11,8.434,4.0,15.2,12.0,3.42945,1,20,23,28.74,2.76,4.71,1.03,0.987,23,26
2,Sedan,19,9,6.0,11,13.351,6.0,22.8,18.0,19.434825,2,8,18,15.11,1.57,4.67,1.18,0.959,23,26
5,SUV,20,9,13.5,11,8.99,13.5,51.3,40.5,0.685125,1,20,23,14.85,2.51,4.69,1.13,0.974,19,21
5,Truck,21,6,17.5,7,8.109,17.5,66.5,52.5,3.42945,1,2,5,18.14,1.71,4.64,1.12,0.968,22,26
4,Small,21,11,5.0,7,11.971,4.0,15.2,11.0,1.33605,1,7,10,39.16,2.77,4.78,1.03,0.991,19,21
4,Truck,19,9,17.5,11,11.857,17.5,66.5,52.5,1.33605,2,8,18,25.02,1.12,4.7,1.18,0.965,20,23
4,Truck,20,10,17.5,3,9.766,17.5,66.5,52.5,13.009950000000002,1,20,23,48.19,3.09,4.78,1.15,0.993,23,28
5,SUV,19,8,13.5,7,9.435,13.5,51.3,40.5,19.434825,2,19,23,12.09,2.71,4.74,0.91,0.97,20,23
3,SUV,20,10,13.5,11,6.629,13.5,51.3,40.5,3.42945,3,6,9,44.86,2.9,4.7,1.18,0.992,19,24
1,Small,18,9,4.0,7,9.227,4.0,15.2,12.0,13.009950000000002,2,8,17,19.65,3.35,4.77,0.93,0.985,22,26
1,Sedan,19,10,7.0,7,16.054,6.0,22.8,17.0,1.33605,1,6,9,39.66,0.68,4.8,0.92,0.964,20,25
2,Small,16,6,4.0,11,9.657,4.0,15.2,12.0,19.434825,2,16,23,8.71,2.59,4.7,1.19,0.957,21,26
2,Truck,20,11,17.5,11,9.176,17.5,66.5,52.5,19.434825,3,10,19,39.63,3.49,4.61,0.96,0.993,19,21
3,Small,22,7,4.0,11,8.638,4.0,15.2,12.0,13.009950000000002,1,22,23,34.0,1.02,4.66,0.92,0.972,21,25
3,Small,18,10,4.0,11,5.002,4.0,15.2,12.0,0.685125,1,18,23,29.52,3.15,4.65,1.03,0.989,23,27
3,SUV,18,7,13.5,7,9.732,13.5,51.3,40.5,2.426175,2,6,17,9.64,1.72,4.66,1.21,0.941,22,25
2,Small,19,9,4.0,11,10.547,4.0,15.2,12.0,13.009950000000002,3,6,9,20.5,3.56,4.75,0.93,0.986,19,24
2,SUV,18,7,13.5,3,14.057,13.5,51.3,40.5,2.426175,1,18,23,41.91,3.57,4.76,1.08,0.993,21,26
1,Sedan,19,9,6.0,7,9.663,6.0,22.8,18.0,2.426175,2,2,8,12.67,1.13,4.76,0.95,0.933,23,25
3,Small,19,7,4.0,7,8.157,4.0,15.2,12.0,3.42945,3,4,7,37.61,2.19,4.72,1.22,0.988,23,28
5,Small,18,8,6.0,3,16.406,4.0,15.2,10.0,13.009950000000002,2,7,17,37.53,1.52,4.72,1.1,0.983,21,26
4,Sedan,21,9,6.0,3,10.564,6.0,22.8,18.0,19.434825,2,8,20,33.0,3.56,4.65,1.24,0.992,19,23
5,Sedan,21,11,6.0,7,8.327,6.0,22.8,18.0,13.009950000000002,2,21,23,21.03,3.25,4.63,1.23,0.985,22,24
4,Small,20,7,5.0,11,12.671,4.0,15.2,11.0,5.4774,1,1,6,10.8,3.37,4.67,1.21,0.973,20,25
3,SUV,18,7,13.5,11,13.682,13.5,51.3,40.5,2.426175,1,3,6,48.9,1.48,4.75,1.05,0.986,19,23
4,Truck,17,8,17.5,7,12.604,17.5,66.5,52.5,0.685125,2,7,16,14.77,2.49,4.65,1.1,0.973,19,24
5,Sedan,18,7,6.0,11,9.752,6.0,22.8,18.0,2.426175,1,2,6,34.85,0.7,4.74,0.98,0.96,20,25
4,Small,21,7,4.0,3,11.552,4.0,15.2,12.0,5.4774,1,3,6,15.55,3.01,4.71,1.0,0.979,19,23
2,Small,17,8,4.0,7,9.473,4.0,15.2,12.0,19.434825,1,6,7,34.79,2.83,4.75,0.93,0.99,22,27
4,Small,16,7,5.0,3,13.679,4.0,15.2,11.0,1.33605,3,16,23,19.63,1.1,4.79,1.06,0.955,21,23
1,Truck,17,8,17.5,7,6.186,17.5,66.5,52.5,18.696825,1,7,16,26.32,3.38,4.71,0.92,0.989,21,25
3,Small,20,7,5.0,11,12.537,4.0,15.2,11.0,5.4774,3,6,19,45.9,2.88,4.66,1.08,0.992,21,26
4,Sedan,21,7,6.0,7,12.816,6.0,22.8,18.0,2.426175,2,21,23,16.98,0.58,4.75,1.07,0.903,21,25
2,Small,21,6,5.0,11,12.172,4.0,15.2,11.0,5.4774,1,5,20,35.03,3.26,4.75,1.09,0.991,20,24
2,Sedan,17,7,7.0,11,15.597,6.0,22.8,17.0,5.4774,2,17,23,19.1,3.18,4.71,0.99,0.984,23,27
3,Sedan,18,10,6.0,3,1.8,6.0,22.8,18.0,2.426175,2,9,17,45.78,1.93,4.68,1.14,0.989,23,26
2,Sedan,17,9,6.0,7,10.254,6.0,22.8,18.0,18.696825,2,8,10,7.67,1.94,4.73,0.94,0.935,19,22
2,Sedan,16,8,6.0,3,5.284,6.0,22.8,18.0,1.33605,3,7,15,49.06,3.51,4.78,1.08,0.994,21,23
5,SUV,19,7,13.5,11,6.763,13.5,51.3,40.5,2.426175,3,4,7,48.38,2.48,4.67,1.09,0.992,20,24
1,SUV,18,9,13.5,3,11.361,13.5,51.3,40.5,5.4774,1,1,8,19.56,0.79,4.66,1.22,0.937,20,24
4,Small,19,9,4.0,7,7.947,4.0,15.2,12.0,1.33605,1,5,8,17.7,2.8,4.74,1.0,0.98,23,28
3,SUV,17,8,13.5,7,9.428,13.5,51.3,40.5,19.434825,3,7,16,29.99,1.52,4.65,1.04,0.978,21,25
2,Sedan,21,8,6.0,3,8.844,6.0,22.8,18.0,13.009950000000002,3,7,20,20.52,1.41,4.62,1.08,0.966,19,24
1,Sedan,18,8,6.0,7,9.608,6.0,22.8,18.0,2.426175,1,7,17,11.63,2.87,4.64,1.08,0.97,21,26
4,Small,18,9,5.0,7,13.533,4.0,15.2,11.0,3.42945,3,18,23,24.95,0.99,4.62,1.04,0.96,23,28
2,Truck,20,8,17.5,11,3.079,17.5,66.5,52.5,5.4774,2,5,7,22.62,3.22,4.71,1.06,0.986,22,25
1,Sedan,17,8,6.0,3,10.094,6.0,22.8,18.0,0.685125,2,17,23,21.62,2.58,4.72,1.15,0.982,20,23
1,SUV,18,8,13.5,11,10.61,13.5,51.3,40.5,1.33605,1,18,23,35.42,1.24,4.61,1.04,0.977,21,26
3,Small,20,10,4.0,11,6.288,4.0,15.2,12.0,18.696825,2,9,19,31.31,1.01,4.64,1.02,0.969,23,26
2,Small,18,8,4.0,3,10.131,4.0,15.2,12.0,0.685125,3,3,7,44.47,1.88,4.66,1.01,0.988,19,22
3,SUV,18,11,13.5,11,9.155,13.5,51.3,40.5,3.42945,3,7,10,15.08,2.25,4.68,0.92,0.971,21,24
3,SUV,18,11,13.5,7,11.385,13.5,51.3,40.5,0.685125,2,18,23,39.64,0.72,4.75,1.12,0.966,20,22
3,SUV,16,6,13.5,3,15.912,13.5,51.3,40.5,19.434825,2,5,15,44.36,3.38,4.61,0.94,0.993,22,27
3,Sedan,16,8,6.0,7,7.303,6.0,22.8,18.0,19.434825,1,5,7,48.1,2.2,4.66,0.98,0.991,20,25
3,Sedan,18,9,6.0,7,7.398,6.0,22.8,18.0,19.434825,1,3,8,33.9,2.31,4.77,0.97,0.987,20,22
5,Truck,17,6,17.5,11,7.808,17.5,66.5,52.5,13.009950000000002,1,17,23,46.04,2.28,4.69,1.22,0.991,22,25
3,Truck,18,10,17.5,3,10.308,17.5,66.5,52.5,3.42945,1,2,9,34.92,3.15,4.79,0.9,0.991,19,24
2,Sedan,20,8,6.0,7,6.015,6.0,22.8,18.0,18.696825,2,7,19,28.14,2.29,4.72,1.12,0.985,19,24
1,SUV,20,8,13.5,3,11.189,13.5,51.3,40.5,0.685125,3,20,23,36.9,1.98,4.63,0.95,0.986,19,21
2,Small,17,9,5.0,3,12.056,4.0,15.2,11.0,3.42945,3,8,16,19.37,1.7,4.73,1.19,0.97,20,25
1,Truck,19,10,17.5,7,8.672,17.5,66.5,52.5,13.009950000000002,2,19,23,43.11,1.5,4.68,1.03,0.985,22,26
3,Truck,19,9,17.5,3,10.189,17.5,66.5,52.5,0.685125,1,8,18,8.29,0.71,4.64,1.14,0.844,19,23
4,SUV,18,9,13.5,7,10.013,13.5,51.3,40.5,3.42945,2,8,17,19.69,3.43,4.79,1.01,0.985,21,23
4,Sedan,21,7,6.0,3,11.916,6.0,22.8,18.0,19.434825,2,4,6,20.77,2.79,4.72,1.18,0.983,22,25
4,Sedan,19,10,6.0,11,7.713,6.0,22.8,18.0,3.42945,1,19,23,10.26,0.8,4.78,1.07,0.885,22,26
5,Small,18,7,4.0,11,8.374,4.0,15.2,12.0,0.685125,2,18,23,17.43,2.37,4.7,0.95,0.976,19,21
5,SUV,17,9,13.5,11,10.049,13.5,51.3,40.5,3.42945,3,17,23,9.33,1.04,4.63,1.16,0.902,22,24
1,SUV,19,6,13.5,7,9.85,13.5,51.3,40.5,5.4774,1,5,18,10.47,3.31,4.7,0.98,0.972,22,25
4,Truck,18,6,17.5,3,10.016,17.5,66.5,52.5,18.696825,2,1,5,50.06,3.05,4.73,1.09,0.993,19,21
3,Small,18,8,4.0,7,9.892,4.0,15.2,12.0,19.434825,2,18,23,49.23,2.49,4.61,1.1,0.992,23,27
2,Sedan,17,10,6.0,3,13.528,6.0,22.8,18.0,13.009950000000002,1,7,9,21.85,0.7,4.65,1.17,0.937,20,24
2,Truck,18,7,17.5,3,7.958,17.5,66.5,52.5,0.685125,3,6,17,9.32,3.22,4.77,1.18,0.967,20,25
4,SUV,18,7,13.5,11,12.047,13.5,51.3,40.5,2.426175,1,1,6,21.98,1.16,4.63,0.93,0.962,21,26
5,Sedan,21,8,6.0,7,8.415,6.0,22.8,18.0,0.685125,2,3,7,47.35,0.52,4.65,0.97,0.96,19,24
1,Sedan,17,6,6.0,7,9.68,6.0,22.8,18.0,13.009950000000002,3,4,7,28.64,0.76,4.76,1.13,0.955,23,27
1,Sedan,17,9,6.0,7,11.725,6.0,22.8,18.0,5.4774,1,17,23,11.06,1.25,4.76,1.22,0.93,23,28
2,SUV,16,7,13.5,11,15.696,13.5,51.3,40.5,2.426175,3,16,23,42.46,1.15,4.72,1.11,0.98,19,22
1,Small,20,8,4.0,3,10.434,4.0,15.2,12.0,13.009950000000002,3,20,23,24.26,0.81,4.65,0.98,0.95,20,25
4,Small,19,6,4.0,7,7.413,4.0,15.2,12.0,13.009950000000002,2,19,23,45.76,3.4,4.7,1.24,0.994,21,25
5,SUV,22,10,13.5,3,11.87,13.5,51.3,40.5,1.33605,1,6,9,7.19,1.57,4.62,1.21,0.915,20,25
3,Sedan,17,7,6.0,7,9.45,6.0,22.8,18.0,0.685125,2,6,16,12.16,1.8,4.74,1.14,0.955,22,25
4,Sedan,17,8,6.0,7,11.054,6.0,22.8,18.0,18.696825,3,17,23,13.27,1.05,4.64,1.07,0.931,23,27
1,Sedan,17,8,6.0,7,11.622,6.0,22.8,18.0,1.33605,3,4,7,12.06,2.44,4.76,1.11,0.967,20,24
5,Sedan,20,7,6.0,11,10.207,6.0,22.8,18.0,19.434825,1,6,19,31.59,0.54,4.73,1.0,0.943,21,25
1,Small,19,9,4.0,3,10.969,4.0,15.2,12.0,0.685125,2,19,23,43.81,0.84,4.6,1.16,0.973,21,26
3,SUV,21,11,13.5,3,13.412,13.5,51.3,40.5,18.696825,1,8,10,47.21,2.14,4.77,1.09,0.99,22,26
4,Truck,19,7,17.5,11,13.315,17.5,66.5,52.5,5.4774,3,6,18,35.28,3.45,4.71,0.98,0.992,20,22
3,Small,20,8,4.0,3,7.563,4.0,15.2,12.0,2.426175,1,6,7,49.7,0.6,4.72,1.01,0.967,19,24
1,Small,19,10,4.0,3,8.065,4.0,15.2,12.0,19.434825,2,7,9,16.51,0.65,4.69,1.13,0.911,21,23
4,Small,21,8,5.0,3,13.342,4.0,15.2,11.0,0.685125,2,7,20,15.99,1.15,4.75,0.99,0.947,23,27
3,Small,18,6,6.0,3,15.786,4.0,15.2,10.0,13.009950000000002,3,18,23,37.42,2.84,4.66,1.18,0.991,21,25
2,Sedan,21,11,6.0,3,4.554,6.0,22.8,18.0,13.009950000000002,3,10,13,13.04,1.4,4.75,0.93,0.947,19,24
4,Truck,19,8,17.5,11,13.026,17.5,66.5,52.5,5.4774,3,6,9,28.26,3.37,4.7,1.1,0.99,23,25
3,SUV,17,8,13.5,7,10.472,13.5,51.3,40.5,3.42945,1,7,16,47.31,0.59,4.65,0.92,0.965,23,28
1,Small,19,9,4.0,3,11.764,4.0,15.2,12.0,0.685125,1,3,8,23.63,1.3,4.76,1.24,0.968,19,24
3,Small,18,9,4.0,11,8.403,4.0,15.2,12.0,13.009950000000002,3,8,17,17.27,2.4,4.78,1.03,0.976,23,25
1,Small,18,10,4.0,7,7.414,4.0,15.2,12.0,0.685125,3,18,23,29.2,1.35,4.66,0.99,0.975,22,27
4,Sedan,18,7,6.0,11,11.676,6.0,22.8,18.0,5.4774,3,18,23,39.11,2.43,4.66,1.14,0.99,20,24
5,Sedan,21,10,6.0,3,7.2,6.0,22.8,18.0,19.434825,1,7,9,45.08,0.64,4.75,1.12,0.966,22,24
2,Small,19,9,4.0,11,8.302,4.0,15.2,12.0,13.009950000000002,2,8,18,38.25,0.91,4.78,1.06,0.972,21,23
1,Small,18,7,4.0,7,5.319,4.0,15.2,12.0,18.696825,2,1,6,46.75,1.04,4.7,1.08,0.98,21,25
5,Small,18,9,5.0,7,12.057,4.0,15.2,11.0,5.4774,3,18,23,27.55,1.18,4.78,1.11,0.97,20,22
1,Truck,17,9,17.5,3,7.941,17.5,66.5,52.5,2.426175,1,17,23,41.14,2.49,4.62,1.12,0.99,23,26
4,SUV,19,9,13.5,11,14.153,13.5,51.3,40.5,2.426175,2,8,18,47.46,1.95,4.76,1.16,0.989,22,26
3,Small,19,6,6.0,11,15.036,4.0,15.2,10.0,0.685125,1,19,23,12.43,1.58,4.72,0.95,0.95,20,25
5,Small,18,9,5.0,11,12.389,4.0,15.2,11.0,0.685125,2,8,17,39.89,2.22,4.73,0.99,0.989,21,25
1,Sedan,18,9,6.0,11,3.866,6.0,22.8,18.0,2.426175,1,8,17,23.01,1.98,4.71,0.91,0.978,21,24
2,Sedan,17,9,6.0,11,4.526,6.0,22.8,18.0,18.696825,2,17,23,10.43,2.7,4.74,1.06,0.965,20,25
5,Small,20,6,5.0,7,13.633,4.0,15.2,11.0,18.696825,2,20,23,10.8,1.65,4.63,1.09,0.945,19,22
1,Small,17,10,4.0,7,9.412,4.0,15.2,12.0,18.696825,2,9,16,8.82,2.32,4.8,1.09,0.952,21,23
5,Small,18,7,5.0,7,12.841,4.0,15.2,11.0,1.33605,3,18,23,33.69,3.42,4.63,1.18,0.991,23,28
1,Small,19,9,4.0,3,6.123,4.0,15.2,12.0,2.426175,3,3,8,23.4,1.81,4.76,1.12,0.977,20,22
4,Sedan,18,6,7.0,7,16.319,6.0,22.8,17.0,13.009950000000002,3,18,23,42.16,1.22,4.66,1.04,0.981,20,24
1,Truck,17,10,17.5,3,13.366,17.5,66.5,52.5,0.685125,1,8,9,22.31,2.52,4.79,1.0,0.982,21,24
4,SUV,17,10,13.5,11,10.848,13.5,51.3,40.5,1.33605,2,6,9,6.85,1.55,4.65,1.05,0.91,21,25
3,Sedan,21,10,6.0,7,11.087,6.0,22.8,18.0,2.426175,2,9,20,48.72,0.93,4.74,1.24,0.978,21,23
3,Small,21,8,5.0,11,12.087,4.0,15.2,11.0,1.33605,2,7,9,14.6,2.65,4.7,1.03,0.974,20,25
3,SUV,18,8,13.5,11,9.554,13.5,51.3,40.5,18.696825,1,7,8,32.39,1.69,4.61,1.06,0.982,22,27
4,Sedan,19,7,6.0,3,9.169,6.0,22.8,18.0,2.426175,1,19,23,43.84,2.1,4.71,0.95,0.989,19,23
3,SUV,22,7,13.5,7,9.944,13.5,51.3,40.5,13.009950000000002,1,22,23,48.38,3.33,4.75,1.21,0.994,23,27
2,SUV,18,7,13.5,11,7.887,13.5,51.3,40.5,0.685125,3,6,17,23.77,2.17,4.66,1.22,0.981,23,27
5,Sedan,20,8,6.0,3,11.686,6.0,22.8,18.0,13.009950000000002,3,7,19,28.72,1.38,4.64,1.19,0.975,23,26
4,Sedan,20,10,6.0,11,10.305,6.0,22.8,18.0,3.42945,3,20,23,28.48,2.22,4.68,0.99,0.984,20,23
3,Truck,17,9,17.5,3,12.653,17.5,66.5,52.5,18.696825,2,8,16,25.95,3.41,4.79,1.14,0.989,21,25
2,Small,16,7,4.0,7,7.082,4.0,15.2,12.0,5.4774,1,6,15,26.54,0.85,4.67,0.98,0.957,19,23
3,Small,18,9,4.0,3,11.697,4.0,15.2,12.0,2.426175,2,8,17,33.43,1.1,4.79,0.92,0.973,23,28
5,Sedan,18,10,6.0,7,10.398,6.0,22.8,18.0,0.685125,2,18,23,31.33,0.65,4.63,1.2,0.952,21,25
1,Small,19,7,4.0,7,7.897,4.0,15.2,12.0,1.33605,3,2,6,23.18,2.9,4.78,1.09,0.985,21,24
3,SUV,19,7,13.5,3,8.344,13.5,51.3,40.5,5.4774,3,19,23,30.23,2.71,4.76,0.94,0.988,19,22
1,SUV,17,9,13.5,11,10.346,13.5,51.3,40.5,19.434825,1,6,8,47.62,2.16,4.77,1.22,0.99,21,25
5,Small,20,7,5.0,11,13.717,4.0,15.2,11.0,2.426175,3,2,6,6.84,0.93,4.72,1.08,0.855,19,23
2,Sedan,19,8,6.0,11,8.578,6.0,22.8,18.0,0.685125,1,19,23,39.88,1.24,4.76,0.99,0.98,20,22
5,Sedan,19,7,7.0,3,16.441,6.0,22.8,17.0,3.42945,1,19,23,22.2,0.67,4.62,1.2,0.935,23,28
1,SUV,18,8,13.5,7,10.373,13.5,51.3,40.5,13.009950000000002,3,7,17,31.12,1.16,4.63,1.16,0.973,22,27
3,Small,18,7,5.0,3,12.278,4.0,15.2,11.0,0.685125,1,6,17,48.83,1.45,4.61,1.23,0.986,21,25
4,Small,22,10,4.0,3,9.532,4.0,15.2,12.0,3.42945,1,9,10,8.6,0.91,4.65,1.17,0.88,22,25
4,Sedan,19,9,6.0,7,9.286,6.0,22.8,18.0,5.4774,2,8,18,26.89,1.14,4.8,0.97,0.968,20,22
4,SUV,18,8,13.5,7,10.086,13.5,51.3,40.5,18.696825,3,18,23,35.86,2.47,4.73,1.21,0.989,19,21
1,SUV,19,6,13.5,11,14.19,13.5,51.3,40.5,13.009950000000002,2,5,18,49.06,2.87,4.77,1.06,0.993,20,25
5,Truck,18,10,17.5,3,10.296,17.5,66.5,52.5,3.42945,3,1,9,44.35,1.57,4.73,1.15,0.986,20,24
5,Small,19,9,4.0,3,7.477,4.0,15.2,12.0,3.42945,1,3,8,20.19,1.25,4.79,1.11,0.961,23,27
4,SUV,17,11,13.5,7,4.107,13.5,51.3,40.5,13.009950000000002,1,17,23,43.17,2.11,4.64,1.01,0.989,22,25
2,Small,19,7,4.0,3,9.458,4.0,15.2,12.0,5.4774,1,5,6,33.36,0.51,4.76,0.97,0.943,20,25
4,Small,17,10,5.0,3,13.735,4.0,15.2,11.0,5.4774,3,17,23,34.3,2.18,4.68,1.2,0.987,23,25
5,SUV,19,8,13.5,11,10.855,13.5,51.3,40.5,0.685125,2,4,7,38.0,1.3,4.7,1.02,0.98,23,26
3,Small,22,7,6.0,3,15.811,4.0,15.2,10.0,5.4774,1,6,21,10.08,2.98,4.67,1.24,0.967,20,23
3,Small,19,8,4.0,11,6.724,4.0,15.2,12.0,1.33605,2,7,18,32.66,1.04,4.75,1.09,0.971,21,24
5,Small,22,9,4.0,7,9.523,4.0,15.2,12.0,3.42945,1,8,21,25.29,1.62,4.66,0.97,0.976,19,22
3,Small,18,9,4.0,3,11.067,4.0,15.2,12.0,2.426175,3,18,23,41.41,1.24,4.67,0.97,0.981,20,22
3,Sedan,18,7,6.0,3,6.664,6.0,22.8,18.0,1.33605,2,18,23,36.36,2.21,4.78,1.06,0.988,21,23
4,Sedan,19,8,6.0,3,9.075,6.0,22.8,18.0,18.696825,2,19,23,48.01,2.88,4.63,1.15,0.993,21,26
4,Sedan,22,8,6.0,11,11.547,6.0,22.8,18.0,0.685125,1,7,21,32.06,0.57,4.64,1.1,0.947,21,24
1,SUV,19,8,13.5,11,10.276,13.5,51.3,40.5,13.009950000000002,1,19,23,26.93,3.25,4.76,1.24,0.989,23,26
5,Small,17,11,6.0,3,14.947,4.0,15.2,10.0,2.426175,1,17,23,47.57,0.61,4.77,0.94,0.966,20,24
5,Small,18,7,6.0,7,14.824,4.0,15.2,10.0,1.33605,2,18,23,9.79,3.31,4.65,1.1,0.97,22,25
4,Sedan,20,8,6.0,11,14.685,6.0,22.8,18.0,5.4774,2,7,9,45.26,1.82,4.72,1.18,0.988,20,24
4,Sedan,21,9,6.0,11,3.286,6.0,22.8,18.0,5.4774,2,8,20,30.15,2.57,4.79,1.14,0.987,22,24
2,Small,21,7,4.0,11,11.023,4.0,15.2,12.0,13.009950000000002,2,6,20,48.41,1.62,4.69,1.22,0.987,19,21
2,Sedan,17,6,6.0,3,5.838,6.0,22.8,18.0,2.426175,1,17,23,7.06,0.85,4.61,1.1,0.847,22,26
3,Small,19,10,4.0,3,5.221,4.0,15.2,12.0,0.685125,1,9,18,30.07,3.38,4.69,1.24,0.99,23,27
3,Truck,16,8,17.5,11,10.117,17.5,66.5,52.5,19.434825,1,6,7,23.73,3.41,4.72,1.1,0.988,20,22
1,Small,19,11,6.0,3,14.658,4.0,15.2,10.0,1.33605,2,19,23,19.23,0.58,4.78,1.23,0.914,23,25
4,Small,20,7,4.0,3,7.584,4.0,15.2,12.0,0.685125,3,6,19,31.86,2.74,4.76,0.92,0.989,22,24
2,Sedan,16,6,6.0,11,9.839,6.0,22.8,18.0,5.4774,1,16,23,32.43,2.36,4.63,0.95,0.987,19,24
4,Truck,16,8,17.5,3,7.468,17.5,66.5,52.5,19.434825,3,16,23,37.53,1.05,4.8,1.13,0.975,23,26
1,Small,16,8,4.0,7,6.081,4.0,15.2,12.0,1.33605,1,2,7,44.82,3.43,4.62,0.93,0.994,21,26
3,Truck,18,9,17.5,7,20.371,17.5,66.5,52.5,18.696825,3,18,23,16.09,2.67,4.78,0.96,0.977,20,22
4,Sedan,18,9,6.0,11,10.589,6.0,22.8,18.0,2.426175,3,8,17,14.03,1.27,4.74,1.15,0.945,22,27
2,SUV,18,7,13.5,7,9.601,13.5,51.3,40.5,19.434825,1,5,6,9.47,3.59,4.8,1.14,0.971,19,22
2,SUV,20,7,13.5,3,5.306,13.5,51.3,40.5,0.685125,3,4,7,38.14,2.13,4.79,1.01,0.988,19,22
2,SUV,21,8,13.5,7,10.116,13.5,51.3,40.5,5.4774,3,2,7,35.28,3.31,4.62,1.21,0.991,21,24
3,Sedan,18,9,6.0,11,5.835,6.0,22.8,18.0,1.33605,2,8,17,44.66,1.22,4.69,1.16,0.982,23,28
5,SUV,20,10,13.5,3,14.799,13.5,51.3,40.5,2.426175,3,20,23,14.09,2.11,4.76,1.05,0.967,22,27
4,Small,18,7,4.0,11,10.433,4.0,15.2,12.0,18.696825,1,1,6,49.95,1.82,4.66,1.08,0.989,22,25
3,Sedan,19,6,6.0,3,6.343,6.0,22.8,18.0,1.33605,2,19,23,20.13,0.74,4.77,0.94,0.935,21,24
1,Sedan,17,10,6.0,3,10.752,6.0,22.8,18.0,13.009950000000002,3,2,9,14.68,3.16,4.63,1.15,0.979,22,25
3,Small,18,8,4.0,11,8.619,4.0,15.2,12.0,3.42945,2,6,8,14.58,3.15,4.66,0.95,0.978,23,25
4,Small,20,6,4.0,3,9.832,4.0,15.2,12.0,2.426175,1,20,23,21.91,3.35,4.71,0.94,0.986,22,25
3,Sedan,18,9,6.0,11,14.243,6.0,22.8,18.0,19.434825,3,18,23,43.35,1.96,4.7,1.21,0.988,23,27
4,Sedan,19,8,6.0,11,9.558,6.0,22.8,18.0,2.426175,1,19,23,48.74,3.37,4.78,0.97,0.994,23,28
3,SUV,21,6,13.5,3,12.683,13.5,51.3,40.5,19.434825,2,5,20,28.65,3.19,4.62,1.18,0.989,19,22
5,Truck,19,9,17.5,3,10.736,17.5,66.5,52.5,3.42945,2,2,8,41.82,1.09,4.72,0.96,0.978,20,25
2,Small,16,7,4.0,3,10.648,4.0,15.2,12.0,2.426175,3,16,23,44.22,3.5,4.68,1.16,0.994,21,25
3,Small,22,6,4.0,3,9.474,4.0,15.2,12.0,2.426175,3,5,8,16.59,2.92,4.77,0.98,0.98,23,25
5,Small,17,7,6.0,11,16.355,4.0,15.2,10.0,2.426175,3,6,16,17.17,2.19,4.8,0.95,0.974,23,27
5,Small,20,9,6.0,11,14.593,4.0,15.2,10.0,18.696825,2,6,8,34.74,1.62,4.78,1.12,0.982,21,23
5,Sedan,17,9,6.0,11,10.303,6.0,22.8,18.0,3.42945,2,3,8,9.67,3.36,4.77,1.18,0.97,21,26
